 User_ID 	Br_Area 	Br_ DArea	Rb_Area 	Rb_ DArea	Sr_Area 	Sr_ DArea	Zr_Area 	Zr_ DArea	Ru_Area 	Ru_ DArea	Rh_Area 	Rh_ DArea	Mg_Area 	Mg_ DArea	Al_Area 	Al_ DArea	Si_Area 	Si_ DArea	S_Area 	S_ DArea	K_Area 	K_ DArea	Ca_Area 	Ca_ DArea	Ti_Area 	Ti_ DArea	Fe_Area 	Fe_ DArea
1841	2090	50	1180	51	24440	165	3491	181	13950	244	15181	248	146	17	1876	48	17880	136	1877	62	9653	122	243815	500	3767	86	26423	183
1842	2230	51	1122	50	23728	162	3155	177	13808	243	14914	246	99	15	1602	44	16159	130	1891	62	9308	120	235069	491	3495	84	26064	182
1843	2312	52	1184	52	23020	160	3357	179	13866	246	14955	248	156	17	1764	46	17082	134	2134	63	9458	120	229031	485	3732	85	27253	186
1844	2201	51	1002	49	24806	165	2798	108	13745	227	15030	241	165	16	1665	45	16336	131	2487	66	9055	120	238944	495	3538	83	27931	188
1845	2197	51	1113	51	24870	166	3248	178	13783	243	14845	247	130	16	1602	44	15744	129	1914	63	8945	118	237102	493	3421	83	25184	180
1846	1860	48	973	49	25917	169	2554	175	14106	240	15308	246	120	16	1488	43	15062	126	3640	76	8505	117	253555	510	3125	81	26955	185
1847	1602	45	839	47	27100	173	2279	171	13523	236	15514	244	91	15	1332	42	12795	117	2072	65	7643	114	265960	522	2765	78	21696	169
1848	1243	41	707	44	28878	177	2190	117	13380	224	15493	239	118	16	1420	42	13174	118	1846	63	7389	112	297958	551	2456	76	18271	158
1849	1546	44	823	45	28715	178	2101	171	13377	233	15144	243	79	14	1115	38	11529	111	1917	63	7061	110	291302	545	2184	75	17868	157
1850	1509	43	738	45	28086	175	2012	148	13218	230	14687	239	96	14	1148	38	11312	110	1721	62	6827	110	286417	541	2541	76	18182	157
1851	1576	44	711	45	29271	179	2185	106	13777	224	14812	237	91	14	1070	38	10601	107	1746	62	6520	108	288610	543	2143	74	17236	154
1852	1544	43	751	45	29500	180	1834	169	13239	230	14975	239	125	14	1004	35	9971	103	1932	63	6126	106	299445	552	2174	73	16273	150
1853	1704	46	783	46	27844	175	1680	105	13822	224	14946	237	97	14	1009	37	10304	106	1913	63	6385	108	282989	538	2388	75	17147	154
1854	1779	47	798	45	28345	176	1821	115	13217	226	14841	238	110	15	1171	39	11582	111	1676	62	7049	111	298962	552	2466	75	17247	154
1855	1986	48	775	46	29064	178	1711	114	13511	228	14885	239	107	15	1164	39	11422	111	1669	61	6869	110	302686	556	2418	74	16434	151
1856	1736	1	798	1	28445	6	2057	3	12938	7	14942	8	113	16	1238	41	12100	114	1824	62	7139	111	303141	556	2518	76	17950	157
1857	1736	46	707	45	27322	173	2166	171	13385	233	15442	243	136	15	1275	40	12496	115	2067	64	7302	111	294744	548	2671	78	19758	162
1858	1428	42	620	40	20303	150	1757	151	10446	210	12947	221	48	0	741	1	6912	3	1614	2	4289	3	191146	14	1620	2	14033	4
1859	1962	2	772	1	27793	6	2279	3	12984	7	15306	8	111	15	1317	41	12655	116	1843	62	7394	112	292818	547	2597	77	17990	157
1860	1400	43	809	45	27462	174	2551	154	13497	228	15194	240	106	14	1442	42	13489	120	1797	62	7855	114	298412	552	2921	77	19218	160
1861	1769	46	787	45	26048	169	2439	150	13326	231	15130	240	95	14	1114	38	11169	109	1985	62	6698	107	261100	517	2419	75	18467	158
1862	1918	49	876	47	24622	165	3128	174	13561	237	15373	244	88	0	1357	1	14264	4	2585	2	7542	4	274318	17	2961	2	23473	5
1863	1772	47	731	45	24781	166	2605	169	13154	234	15330	243	136	17	1507	44	14740	125	2434	67	7397	112	270647	526	2857	78	21563	168
1864	1547	44	659	41	18616	144	2139	155	11329	216	12164	222	98	13	735	31	7066	87	1555	55	4519	91	166491	413	1887	67	15356	144
1865	2165	51	785	47	21155	154	2783	174	13866	241	14625	241	92	15	1050	37	11103	109	1593	56	6150	100	191037	443	2540	74	18943	158
1866	1864	47	978	48	23609	162	3419	179	14470	242	15114	248	121	16	1636	45	15312	127	1494	59	8268	113	242527	498	3314	81	21885	169
1867	1901	49	981	48	21796	157	3427	176	14084	242	15043	247	122	15	1517	43	14725	125	1778	60	8204	114	223916	480	3412	82	24716	178
1868	2050	49	863	46	21089	153	3380	108	13609	227	15194	241	114	15	1271	40	12487	115	1649	57	6821	105	197443	450	2947	78	22862	171
1874	1924	48	880	47	24758	166	2739	171	13006	237	15802	247	103	16	1505	44	15333	127	2157	64	8198	116	260791	517	3178	81	22426	172
1875	1843	47	880	47	26819	172	2726	171	13244	237	15842	248	144	16	1482	43	15119	126	3032	72	8145	116	280606	536	3163	82	24027	176
1876	2352	52	952	49	22733	159	2829	169	13435	242	15671	247	133	16	1221	40	12329	114	2987	70	7611	112	223241	479	3211	82	25397	182
1877	2243	52	997	48	24018	163	2744	173	14111	243	15844	248	135	16	1224	40	12342	114	2610	68	7585	113	231354	488	3290	83	23797	177
1878	1942	48	891	47	23960	163	2691	152	13425	234	15337	243	110	0	1225	1	12204	4	2732	2	7584	4	238101	16	3183	3	25520	6
1879	1942	48	745	45	26560	171	2895	175	13603	236	15849	244	121	16	1279	41	12807	117	2151	66	7591	114	269757	525	2895	79	20943	167
1880	2027	49	791	46	24329	164	2764	170	13637	237	15491	243	98	14	964	35	9746	102	2321	65	6190	104	227660	483	2461	76	19290	162
1881	1956	48	788	46	25450	168	2246	169	13813	239	15066	244	120	15	1181	39	11397	110	2385	66	7136	110	258171	514	2590	78	19954	164
1882	1981	49	765	46	25744	169	2450	168	13915	238	15605	244	104	15	1052	37	10500	106	2282	65	6692	107	242169	498	2553	77	19551	163
1883	2247	51	829	46	24618	165	2799	169	13080	238	15760	245	143	17	1479	43	14923	126	2324	66	8338	116	273873	529	3195	81	22833	172
1884	2182	51	864	47	25364	168	3164	174	13742	239	16150	246	122	15	1483	43	14499	124	2416	67	8110	115	258631	515	3195	80	23098	174
1885	2091	50	790	46	24488	165	2446	172	13045	238	15451	245	108	16	1175	39	12300	114	2769	69	7395	112	245418	502	2823	79	22941	174
1886	1866	47	685	44	27469	174	2553	151	13135	232	16019	244	140	17	1483	43	13919	121	2426	67	7775	113	288628	543	2851	80	20236	165
1887	1843	48	766	45	28146	175	2580	170	13421	235	16446	245	143	16	1372	42	13069	118	2420	67	7548	114	302574	556	2835	79	19735	163
1888	1770	46	787	46	26978	173	2485	175	13338	236	15256	245	132	16	1442	43	13815	121	2404	68	7752	115	297585	551	2875	79	20605	166
1889	1979	49	788	47	28325	176	2610	119	13815	231	15659	242	105	16	1311	41	12156	114	2525	68	6892	109	275787	531	2623	77	19415	163
1890	1888	47	700	46	28356	177	2766	176	13414	237	15687	246	160	16	1321	41	13266	119	2695	70	7139	112	306370	559	2764	78	20476	166
1891	1819	47	788	46	28052	175	2597	171	13152	235	14983	244	167	16	1460	42	14130	122	2496	69	7903	115	306951	560	3133	81	20405	166
1892	1835	47	860	47	26663	171	2982	156	13516	235	15825	243	160	16	1568	44	14821	125	2411	67	7982	115	287279	542	2983	80	22037	170
1893	1981	48	827	47	27192	173	2812	172	13411	237	15081	243	151	18	1451	43	13964	122	2524	69	7995	116	287934	542	3132	81	20369	166
1894	1960	49	752	47	28050	176	2687	177	13670	241	15272	245	132	17	1482	44	14626	124	2313	67	7971	115	301647	555	3073	80	19509	163
1895	1956	48	855	48	25067	166	3510	157	13767	237	15185	244	144	17	1659	45	16153	130	2384	69	8929	119	277290	533	3601	83	25006	180
1896	1932	49	949	48	25438	168	3411	157	13581	237	15131	244	157	17	1700	46	17028	134	2474	68	9105	120	272799	529	3771	85	26122	184
1897	1997	48	996	48	25673	168	3842	181	13109	240	15750	248	105	16	1597	45	16258	131	2811	70	8915	119	268846	525	3718	85	26778	185
1898	2005	2	999	2	23831	5	4413	4	13219	7	16189	8	129	16	1813	48	18101	138	2495	68	9785	122	253299	510	4243	88	29216	192
1899	1782	47	977	48	23448	162	3917	182	12521	235	16424	248	151	18	1826	47	20044	145	2360	66	9560	121	240190	497	3960	87	28572	190
1900	1868	47	1010	48	23838	162	4033	184	13098	238	15882	248	131	17	1952	48	19530	143	2621	68	9765	123	244555	501	4201	87	28774	191
1901	2188	51	1083	50	23333	161	4487	163	13150	238	15812	247	157	17	1938	48	19366	142	2510	67	10258	124	236176	493	4624	91	31225	197
1902	2161	51	1048	50	23513	162	4334	164	13648	240	16349	248	173	18	1847	48	18909	141	2440	67	9838	123	242510	499	4306	89	29991	194
1903	2174	50	1019	48	24701	165	3878	124	13515	233	15953	247	149	17	1838	48	18594	140	2550	68	10048	124	244517	501	4230	89	30209	195
1904	1993	49	769	45	27536	174	2660	119	13414	231	15479	245	169	18	1428	43	14599	124	2039	65	8050	116	273651	529	3245	82	21070	168
1905	1996	49	944	48	25251	167	3686	161	13247	238	16285	247	163	17	1497	43	15179	126	2487	68	8504	117	277549	533	3499	84	24706	179
1906	1947	49	835	48	24890	167	3749	179	13894	239	16172	249	131	16	1460	43	15561	128	2339	67	8802	118	247300	504	3788	86	26508	184
1907	1889	48	857	47	24565	165	3567	180	13755	241	15854	249	167	18	1471	43	14788	125	2291	66	8763	118	245963	502	3757	86	25889	183
1908	2026	50	1006	49	21141	155	4287	183	13611	246	15803	252	142	16	1656	45	16344	131	2510	66	9423	121	210183	466	4382	89	32301	201
1909	2236	52	1137	50	20144	151	4430	186	14254	250	15868	253	116	16	1594	45	16762	133	2489	66	9625	121	197469	452	4660	90	33667	205
1910	2143	50	1207	51	20086	151	4759	190	14764	252	15955	255	112	15	1587	44	16302	130	2797	69	9493	120	184356	437	4430	91	34727	207
1911	2082	50	1119	51	20214	152	4618	189	14458	252	15317	254	123	16	1756	46	17676	136	2691	68	9883	121	192523	446	4402	90	34087	205
1912	2205	52	1180	52	20418	152	4729	193	14927	253	15971	255	110	16	1570	45	17067	134	2449	67	9893	123	192196	446	4625	91	32447	202
1913	2129	50	1027	50	21855	157	4283	185	14315	249	15416	252	108	1	1608	1	17005	4	2580	2	9972	4	194400	14	4571	3	31833	6
1914	2097	50	1121	50	22924	160	4117	186	14644	250	15022	253	124	16	1641	45	16491	131	2514	68	9259	119	226849	483	4015	87	29525	193
1915	1939	48	1194	50	21133	155	4450	184	14555	247	15381	252	138	1	1731	1	17763	4	2067	2	9870	4	203717	14	4673	3	30749	6
1916	1836	47	1286	50	20751	153	4641	190	14386	247	15376	253	154	17	1929	48	18759	140	2319	64	10616	125	204165	459	4785	91	33130	203
1917	1600	44	1106	50	20653	153	4611	187	14336	243	15814	251	125	1	1992	2	20124	5	2179	2	10992	4	203744	14	4822	3	33136	6
1918	1868	48	1238	50	20613	151	5051	127	14019	236	15803	248	131	16	1777	47	18066	137	2348	65	10348	125	195928	450	4746	91	32919	202
1919	1733	47	1135	50	20578	152	4514	182	13486	240	16219	250	154	17	1892	48	18473	139	2455	66	10551	125	202607	457	4871	93	33583	204
1920	1509	1	1269	2	21485	5	4403	4	13725	7	15754	8	146	17	1790	47	18163	138	2253	65	10283	125	203227	458	4522	90	31733	199
1921	1761	47	1228	51	22629	159	4369	184	13416	239	16029	249	142	16	1984	49	20444	146	2216	64	11273	128	221092	477	4591	91	32390	201
1922	1635	1	1036	2	23785	5	3546	4	13491	7	15464	8	144	15	1666	45	16776	133	2592	67	10023	121	226833	483	4071	88	29259	193
1923	1553	44	919	46	23075	160	3458	118	13017	227	14790	240	117	15	1419	42	13732	120	1961	61	8223	112	204791	458	3183	80	22979	172
1924	1671	45	1000	48	22722	160	3591	180	14017	240	15427	245	118	15	1416	42	14190	122	2433	65	8303	115	210418	465	3520	82	25283	180
1925	1667	46	1050	49	22975	161	3662	181	13854	240	15243	246	170	16	1728	45	16877	133	2282	65	9691	121	227971	484	3907	86	27897	188
1926	1728	46	992	48	23798	163	3061	174	13522	237	15105	244	113	15	1480	43	14978	125	2172	63	8628	116	223655	479	3463	83	24639	178
1927	2198	51	987	48	22656	159	3472	178	13480	242	15743	248	104	15	1356	41	13634	120	3167	72	8334	116	227784	484	3523	83	28109	189
1928	2353	52	939	49	23542	162	3526	182	13243	245	15476	249	134	15	1441	42	14255	123	3127	73	8452	116	238604	495	3406	84	27918	189
1929	1662	45	769	45	25389	167	2975	109	13901	228	15880	242	111	15	1493	43	15007	126	2878	71	8909	117	250017	506	3471	83	26461	184
1930	1441	43	851	45	26452	171	2379	170	13320	231	15750	242	154	16	1379	41	13533	119	2318	66	7893	114	268691	524	2836	80	20991	167
1931	1504	44	760	46	26980	172	2478	172	13310	233	15783	242	95	16	1251	41	12339	115	2315	67	7674	113	273780	529	2829	78	19136	161
1932	1505	1	757	1	27359	5	2401	3	13584	7	15937	8	89	16	1291	41	12898	117	2362	68	7799	114	288252	543	2772	79	19198	162
1933	1583	44	860	46	28410	176	2358	175	13436	235	15679	246	131	14	1500	42	13646	120	2369	67	7854	115	292552	547	2920	80	19572	163
1934	1634	1	712	1	28110	6	2387	3	13834	7	15131	8	158	16	1213	39	12562	115	2857	70	7501	114	285084	540	2863	79	21488	169
1935	1454	43	754	45	27668	174	2453	152	13496	232	15342	241	157	1	1329	1	13492	4	2527	2	7810	4	285717	17	3005	3	21257	5
1936	1523	44	753	45	27162	173	2462	175	13529	234	15348	244	152	16	1347	41	13678	121	2561	69	7675	114	291851	546	2816	78	22440	171
1937	1492	44	778	45	26301	170	2540	171	13152	233	14982	243	110	15	1242	40	13868	121	2573	68	7755	113	274717	530	2799	79	21458	169
1938	1391	42	825	45	26758	171	2586	108	13248	223	15611	240	111	15	1424	42	15610	128	2786	69	8242	116	274637	530	2915	79	22933	173
1939	1413	43	757	44	28965	178	2082	109	13269	225	15603	242	161	17	1483	43	14599	124	2402	68	7979	115	315766	567	2778	79	18871	160
1940	1258	41	770	43	26416	170	2592	165	13036	228	15670	242	115	16	1203	40	12469	116	2668	70	7115	111	293002	547	2662	78	21756	170
1941	1189	39	724	43	25325	167	2052	163	12160	224	15646	241	118	16	1213	40	12586	116	3511	75	6857	109	284769	539	2446	77	26654	184
1942	1286	1	844	1	26681	5	2548	3	12454	7	15891	8	122	16	1601	45	15847	129	2725	69	8519	118	286715	541	3051	80	25796	181
1943	1171	39	844	44	27114	172	2513	170	12400	226	15980	243	130	17	1676	46	15454	128	2081	65	8544	118	286046	541	3146	80	21947	170
1944	1194	40	845	45	26709	171	2519	116	13595	226	15764	241	159	17	1480	43	15686	129	2077	64	8943	119	265942	522	3173	81	24090	177
1945	1259	41	735	45	25581	168	1927	168	13018	230	15209	242	92	15	1280	40	13650	120	2469	66	7769	113	251611	508	2767	79	22792	173
1946	1215	41	746	45	26175	170	2076	168	13420	230	15201	241	131	16	1380	41	13241	118	2371	66	7686	111	246710	503	2832	79	22067	170
1947	1258	39	828	45	26003	169	1910	149	12641	225	15426	240	119	15	1274	40	13515	119	2459	66	7558	112	249548	505	2974	79	22729	172
1948	1133	39	868	45	25524	167	2361	150	12977	224	15704	239	108	15	1344	41	13703	120	2261	65	8021	114	236327	492	2934	79	23434	175
1949	1167	1	871	1	26953	5	2367	3	13394	7	15691	7	115	15	1326	41	13113	118	2276	65	7822	113	245692	502	2865	80	21209	168
1950	1187	39	819	45	26854	172	2545	167	13160	228	14928	240	146	17	1429	43	14542	124	2209	65	8439	116	247160	503	2928	79	23151	174
1951	1114	1	810	1	26542	5	2166	3	13683	7	15417	8	135	15	1288	40	12948	117	2331	65	7791	114	233049	489	2976	80	22041	171
1952	1128	39	920	46	26506	171	2593	172	13822	231	15118	241	108	14	1191	39	11510	111	2138	64	7703	112	216851	472	3094	79	21062	168
1953	1581	44	879	46	24164	163	2635	106	13265	225	15423	239	105	15	1192	39	13168	118	2029	64	7929	113	223532	479	3065	79	22435	171
1954	2292	2	850	1	20605	5	2635	3	13841	7	14835	8	107	14	1083	37	10599	106	3076	70	6406	106	193653	447	2643	77	26113	182
1955	1470	43	1050	48	24175	163	3697	181	13282	233	15193	244	146	15	1525	43	14744	125	2796	69	8712	116	223960	479	3533	85	29143	191
1956	1325	41	880	46	26588	171	2641	175	13336	231	15258	243	122	16	1359	41	13790	121	2274	65	8409	116	229554	485	3309	82	22864	173
1957	1069	38	847	46	25277	167	3321	177	13258	229	15447	242	113	16	1552	44	15537	128	1981	63	9069	118	227259	483	3531	83	23335	174
1958	1122	39	857	45	24534	165	2839	108	13089	223	14742	237	160	1	1574	1	15358	4	2035	2	8921	4	230699	15	3462	3	24454	6
1959	1062	38	870	46	24758	166	2717	173	13527	229	15530	242	152	16	1582	44	16012	130	2067	62	9182	119	231638	488	3376	82	23542	175
1960	1098	1	927	1	24883	5	2393	3	13435	7	14801	7	152	1	1630	1	16364	4	2055	2	9079	4	237438	16	3474	3	23920	5
1961	1064	37	937	46	24354	164	2857	174	13400	229	15153	242	128	15	1537	44	15993	129	1976	61	9086	118	229269	485	3331	82	23173	174
1962	1152	39	880	46	22246	157	3018	155	13958	230	15133	239	114	14	1594	44	16325	131	2086	63	8802	118	218468	474	3382	82	26882	184
1963	1140	38	909	46	22434	158	3224	172	13369	230	14895	241	112	16	1532	44	15846	129	1960	61	8767	117	220753	477	3539	83	24333	177
1964	1123	39	930	46	24595	165	3138	177	12779	230	14900	242	134	16	1328	41	13491	119	1803	60	8024	113	209946	465	3217	80	21834	169
1965	1019	38	890	45	24865	166	2817	169	12675	226	14376	237	87	14	1038	37	11146	109	1721	59	7046	108	198638	452	2994	78	21110	167
1966	1106	39	915	46	23436	161	2952	170	13412	229	15537	242	121	16	1361	42	13958	122	1825	62	8229	114	219895	475	3170	81	23328	174
1967	1122	39	761	44	21980	156	2992	174	13268	229	15532	243	108	15	1184	39	12768	116	2129	63	7655	112	213776	469	3125	81	24592	178
1969	937	36	818	43	18639	145	2666	171	14100	230	14488	239	89	14	1333	41	13961	121	1748	59	8253	114	201343	455	3729	84	24368	177
1970	987	36	798	44	18175	143	2589	168	13630	228	14949	237	69	0	997	1	10251	3	1701	2	6777	3	169789	13	3155	2	21129	5
1971	966	36	705	42	19742	149	2080	162	13037	225	14221	236	76	13	993	36	10144	104	1711	58	6485	104	187738	439	2918	78	18609	157
1972	1029	37	844	43	18616	144	2927	114	13589	223	14519	235	90	14	1140	38	11950	112	1829	59	7068	108	179963	431	3482	81	21821	169
1973	1102	37	896	45	19097	147	3044	171	13182	229	14503	238	120	15	1326	41	13703	120	1973	61	8387	113	186636	438	3843	83	23622	174
1974	1129	39	829	44	19653	149	3300	116	13803	224	14351	236	85	14	1440	43	14806	125	1994	61	8986	117	201176	455	3942	85	25954	181
1975	1163	39	1006	46	19453	147	3650	110	13455	225	14999	238	141	15	1710	45	17700	136	1983	62	9862	121	203496	458	4558	89	29972	193
1976	1208	40	1012	47	20756	153	3712	175	13556	233	14753	242	126	16	1703	46	17157	134	1997	63	9823	121	205231	460	4759	90	28375	189
