"NEW_depth_cm"	"Zr_Al"	"Ti_Al"	"Fe_Al"	"Ca_Ti"	"Rb_Ti"	"Si_Al"	"Br_cps"	"Sr_Ca"	"age_ka"
79	0.721827725693981	0.780941599146719	2.8121924279466	4.70855458066266	-1.25543155265113	2.29386319262891	1598	-2.29007425164539	14.229
80	0.817850659060903	0.961503074695703	2.93695490285149	4.59899023730686	-1.29610206693524	2.30227254415575	1560	-2.20526715478979	14.401
81	0.805728644020255	0.839905400471752	2.90315182766866	4.65382034315694	-1.20439288414728	2.29388981081358	1280	-2.23148485707642	14.572
82	0.903667843371114	0.796894898099945	2.79098339360591	4.61432719007737	-1.27038893228545	2.23502225874523	1208	-2.27694054482364	14.743
83	0.87468961771963	0.89054148647755	2.92882334397072	4.56115055795152	-1.28116402154779	2.32996385985498	1251	-2.23798845102325	14.914
84	0.517800498076484	0.723941402658147	2.73348713825244	4.55016489952122	-1.30786361566416	2.25140936037554	1255	-2.27495471361622	15.084
85	0.834438586061107	0.838560603439172	2.80644071670909	4.68946293873873	-1.29627093366027	2.30058499708465	1314	-2.27660960659078	15.254
86	0.699601129100689	0.745698675886376	2.74574789561565	4.47834080922083	-1.39934847985235	2.25265399043209	1084	-2.27055408163795	15.424
87	0.871791865038021	0.832758927680992	2.86663220280414	4.48719655763008	-1.19140966875544	2.26133122630124	1072	-2.21256134783793	15.593
88	1.26224171244991	1.12590926887378	3.24514412438849	4.46440161718347	-1.27191709130576	2.29208995967491	1044	-2.10897404281504	15.761
89	1.0965293885191	1.03637379764125	3.14025948189133	4.58017936684822	-1.04263555886522	2.41889666233276	822	-2.17051689803499	15.93
90	1.06683594809958	1.00291643038629	3.04409389689835	4.50745494755917	-1.15535478102804	2.28964830196333	799	-2.0743959365366	16.097
91	1.11181190642403	0.875613152113339	3.03014207271093	4.92020225104008	-1.02285534159679	2.32214981521323	776	-2.17548017149394	16.264
94	1.24364363483884	1.18250658667248	3.37424888198921	4.47311679554964	-1.11775905727832	2.3612010097494	579	-2.18026626991137	16.75
95	1.27805769751498	1.14491198336795	3.37859601116384	4.48675134413667	-1.16944305811773	2.34000226699121	673	-2.17520905753861	16.902
96	1.16164566695108	0.975467309870341	3.17916729221557	4.54255454611161	-1.15993019510564	2.31269425064692	810	-2.20009952457155	17.049
97	1.31247294655188	1.19559203093863	3.32504674231513	4.45624328957271	-1.15185328087572	2.46382153130093	806	-2.18815070048218	17.191
98	1.10312696902264	1.03598245262454	3.12162711574575	4.46946403825711	-1.29687720911267	2.40476181271643	857	-2.26375598824727	17.329
99	0.907688528291492	0.97734352753571	3.06635835737563	4.47191963339939	-1.25437587207083	2.36414138798651	914	-2.24310165452314	17.462
100	1.06891869759279	0.956876011989233	3.03028614365319	4.43285296398961	-1.133297846656	2.33690076009553	838	-2.26879005188964	17.59
101	1.15995226926747	0.984212470292144	3.10889335953472	4.49376389176507	-1.26255353035079	2.40855022249927	971	-2.28376082496294	17.715
102	1.10994677374222	0.994977398977753	3.06788422587951	4.48454691377928	-1.2220145308111	2.36280731749258	1018	-2.28074545901804	17.836
103	0.973154618258617	0.992987457491536	3.05744762368947	4.45889500899	-1.37130157653375	2.33052941807939	977	-2.24222329671826	17.954
104	1.19392246847243	1.10341999023621	3.17654667105737	4.52703579487553	-1.24282055213403	2.4731917107203	980	-2.26853373656841	18.069
105	0.861509896768412	0.900604135706456	2.94684239624216	4.56119764741407	-1.28918917096104	2.33493550712851	1090	-2.29659766760508	18.182
106	0.872639881153422	0.955076756909312	3.00942343119211	4.63975643074419	-1.26831810741634	2.34071873135824	1282	-2.26448673835943	18.292
107	0.762910468109656	0.959505237777728	3.06225581744929	4.61210357887251	-1.27969457824141	2.3376843856657	1257	-2.212518776729	18.4
108	0.693729083398594	0.925791440575281	2.97342476544515	4.6951533881152	-1.37711156013756	2.28259618525212	1473	-2.24370303986036	18.507
109	0.776977119477364	0.980128334780185	2.99825151911311	4.63733962560615	-1.41402059868782	2.38620882508529	1322	-2.282185233145	18.613
110	0.885070714512941	0.865428750842439	2.92543952363317	4.67565396793895	-1.15311082329422	2.31166261975661	1416	-2.27646587013828	18.719
111	0.864844575138851	0.923044254889935	2.95930726156215	4.54149693142505	-1.24720153887676	2.36151133128575	1631	-2.30213840005113	18.826
112	0.937910249550428	0.888544794123938	2.92220335247887	4.4938841260916	-1.28305088844238	2.32375519265907	1609	-2.31311682129898	18.933
113	1.06623087916507	0.985283603361106	3.00222376321165	4.510316372621	-1.32913594727994	2.39291728051599	1616	-2.2942721790732	19.041
114	1.06772502529226	1.00879460125506	3.08829234639142	4.61505818852237	-1.23626315158787	2.42487910615839	1596	-2.29469148216253	19.151
115	1.00548631067863	1.15666113847574	3.18531602638973	4.57673203023231	-1.28728132089281	2.49096213637963	1508	-2.2404700783878	19.263
116	0.894555203244441	0.971915403082155	3.00797948457002	4.45542651165279	-1.17224808941484	2.41053859284517	1940	-2.28942537703823	19.377
117	1.06709707545324	1.01225877552439	3.02598360007411	4.3685579080655	-1.19810255703093	2.36229683399974	1969	-2.23645938367939	19.493
118	1.15403544234952	1.12626793166321	3.24623225900448	4.44231476966837	-1.18926986823487	2.42274732536369	1887	-2.15896317427054	19.61
119	0.886747052391607	0.889857474806	2.99813958160097	4.4680119937687	-1.19469916754061	2.33503947325843	1842	-2.28167288072897	19.73
120	0.873509872868567	0.926415428954964	2.99954105788401	4.47191992946518	-1.2574231711041	2.41788625160087	1932	-2.29140834939904	19.851
121	0.846912726548436	0.91359167490499	2.95117840661198	4.45857467762509	-1.3353614920381	2.36349507127019	1986	-2.31708927794791	19.974
122	0.724119501412584	0.843150197867122	2.86583664761836	4.48826003252957	-1.29088702633711	2.35475962149729	1892	-2.34704195201149	20.098
123	0.901268434352414	0.877679944075326	2.90474009280611	4.45900087024987	-1.28829970277216	2.34855576402997	1926	-2.30741266577286	20.224
124	0.94102517934227	0.857294286431802	2.90845577487975	4.5016113779958	-1.16869745955367	2.35063987289207	1868	-2.33031440649611	20.35
125	1.00483458035168	0.914975313099494	2.95138293851577	4.48204808267629	-1.26296906729318	2.37230383555812	1815	-2.28244448963091	20.478
126	0.712803833109497	0.764948346615752	2.84270448111166	4.52747908627623	-1.19554040480134	2.25870839626154	1888	-2.29223860331142	20.607
127	0.758633775513294	0.824779724752693	2.87308714996075	4.49917020745727	-1.30650062643407	2.35055457595205	1660	-2.32752060878869	20.737
128	0.703040088943685	0.802146469667087	2.8355012846916	4.52605541565147	-1.28734364604686	2.27877444430033	1733	-2.29870477200188	20.868
129	0.848206538323422	0.864040041530277	2.91190590169095	4.55804644864983	-1.35387538940443	2.32931553909875	1808	-2.3124575108551	21
130	0.857747276261545	0.955888447859423	2.97722880198943	4.5004376927085	-1.42824779079762	2.34359530509438	1928	-2.28437751039256	21.132
131	0.911571322273341	0.9554327079698	3.0224449628959	4.50242654079888	-1.29456969967816	2.40086842373885	1885	-2.24927158048996	21.264
132	0.929382948142659	0.908117890118281	2.97195372950976	4.49649560078087	-1.2061896664192	2.3801201869588	1903	-2.23609300794062	21.397
133	0.940599705531754	0.895540384587893	2.93509608830345	4.50149569310092	-1.21168411236922	2.35335558654524	1898	-2.29233740157872	21.531
134	0.827044003482706	0.807117144867651	2.85084653351818	4.53389314662257	-1.22265790496456	2.34101827165199	1914	-2.31054974042338	21.665
135	0.657267124415538	0.74815162811671	2.75540079910753	4.52428768296989	-1.27537746327671	2.28042026659204	1797	-2.31359121064058	21.798
136	0.815972874828479	0.909881076055943	2.87765272734057	4.59848773660138	-1.46322422581294	2.37888261764793	1555	-2.32894451170107	21.932
137	0.782868802333317	0.876824777923838	2.91709741857962	4.52688758644613	-1.43237794825097	2.32184290959846	1764	-2.24459467858526	22.066
138	0.836372704706983	0.97911331779621	3.04997010633571	4.71084587445618	-1.29119710583463	2.34075019451435	1825	-2.20359127903707	22.199
139	0.969749865561084	0.97128537450002	3.01847077013078	4.46716829718506	-1.18887195268637	2.33459021739521	1777	-2.24602376860556	22.333
140	0.861786051608683	0.917601961808207	2.98645790912312	4.45102013014666	-1.19070787294828	2.34308463628226	1637	-2.26555374840714	22.466
141	0.769633275118635	0.927509615478943	3.06075144838983	4.55114443331933	-1.15966803788937	2.42783872959094	1727	-2.29217427813626	22.598
142	0.746184762848324	0.924820358963356	2.95995070493469	4.47253731339711	-1.28255998226803	2.33067837539232	1768	-2.31230059185325	22.73
143	0.81937621236974	0.891951110410199	2.95174449076717	4.5272784028902	-1.27290980833054	2.36401765057865	1553	-2.28801760305267	22.861
144	0.892012495499229	0.875983008386062	2.85512120534141	4.42879492516492	-1.33580932571311	2.29399450746206	1422	-2.26919768465298	22.992
145	0.876392369813869	0.854329531750884	2.93521790271615	4.60227453474221	-1.10636426547243	2.37293457075617	1404	-2.26644304529474	23.121
146	1.01160091167848	0.952893310851702	3.03865731827102	4.62103937339378	-1.2538206100535	2.38626490308075	1341	-2.27198231512163	23.25
147	0.774326736444597	0.841869899751158	2.9247900515084	4.57030001143282	-1.18204584430986	2.27589186683186	1392	-2.27848557770436	23.379
148	0.815206624297981	0.824323968847257	2.94671395541963	4.61763752427904	-1.18382510402182	2.32140961681011	1477	-2.29237424264643	23.507
149	0.91511356870114	0.858578531504755	2.97121856652769	4.58638241538277	-1.25234759984973	2.32209932807482	1644	-2.29230872223624	23.635
150	0.873156186292164	0.874491002953091	3.02907218921902	4.66480983303749	-1.09152320271029	2.37137893970176	1565	-2.28272258956752	23.764
151	0.74806293815606	0.854567836925617	2.94013810054683	4.55331891747365	-1.15669059353219	2.32561534026875	1570	-2.29540742567762	23.894
152	0.712848031864993	0.869177361791474	2.86958825754439	4.53278278297202	-1.40718572015127	2.3422714948761	1556	-2.31541030979904	24.024
153	0.686786413998135	0.846521161319031	2.90718810188121	4.57676351698887	-1.30643097739555	2.32974902193487	1587	-2.3005128264754	24.155
154	0.56000998017494	0.849136096198955	2.85404575728294	4.59318204624906	-1.42194804738395	2.33765737890276	1681	-2.28115719337548	24.287
155	0.743372065205038	0.815942758039873	2.83641051359797	4.54012190531557	-1.28896601715933	2.29855689016544	1559	-2.2926580868532	24.421
156	0.765153774686386	0.725962625028103	2.77803454984788	4.58728639295415	-1.21505110904767	2.30353777645765	1568	-2.31311817182365	24.557
157	0.860800568157131	0.759785628203519	2.83581575516351	4.54172188640846	-1.24683277416757	2.31416665952477	1693	-2.26715419021812	24.693
158	0.84360364180228	0.822611195203911	2.87480107363628	4.51984655068296	-1.25166627673858	2.35789611730819	1623	-2.31062401084371	24.831
159	0.834589190532976	0.783998845859396	2.83177305760843	4.49317711285843	-1.19619531971333	2.30738806274051	1532	-2.2879764214522	24.97
160	0.714249956627681	0.824009136629695	2.85957952898098	4.43466214984808	-1.3134742191506	2.33674990648512	1548	-2.29655461104455	25.11
161	0.6317488643142	0.760798601015069	2.84690383236885	4.45408251304846	-1.18618235242975	2.28384918193658	1445	-2.30544332624617	25.251
162	0.681346433240104	0.886065040644907	2.90633499873304	4.37335000865843	-1.26282004287064	2.36606115671969	1417	-2.288793153585	25.393
163	0.55972626686168	0.769076496043554	2.85761630760265	4.44700188838689	-1.31106055086557	2.34156781007314	1637	-2.28909042194122	25.536
164	0.719168494377173	0.942921350667364	2.99849877391289	4.41760273200097	-1.42787078796563	2.39626912397267	1688	-2.28198945638363	25.679
165	0.927350585340548	1.00436505027432	3.02084723507754	4.30668764958042	-1.34797298637116	2.36888823676114	1745	-2.2631068626923	25.823
166	0.566565709419234	0.889801230254676	2.9054801463486	4.35024037775222	-1.3358423001595	2.33557809558103	1696	-2.30891084970055	25.967
167	0.790911349325837	0.842432208854891	2.89644508395047	4.36548721738496	-1.33666523752746	2.32654290324144	1749	-2.31819137612259	26.11
168	0.971557430237638	0.980712423757548	3.06727019026847	4.34560186901077	-1.33605314468314	2.38222513154111	1691	-2.26738785926938	26.254
169	0.849556897492484	0.950696407410847	2.99902499961097	4.32735991543862	-1.27632179170895	2.3808807914679	1815	-2.26540553290382	26.396
170	0.865723126923386	0.991973817564791	2.96246963782317	4.28737600394328	-1.41614732426957	2.35759560787996	1660	-2.28837020325994	26.537
171	0.84538329716028	0.925453644795675	2.97770463906328	4.31454736480396	-1.25558618717703	2.32246975810971	1767	-2.28613730313657	26.677
172	0.725569472138644	0.882361122230711	2.95695084551194	4.37018065299062	-1.28214670188727	2.36365952508427	1806	-2.27939794227436	26.814
173	0.755389489437166	0.901333726716408	2.92993635950469	4.34819806280764	-1.29973460432536	2.35236765547449	1887	-2.27129954190998	26.949
174	0.815380961981399	0.945424243494035	2.99691770204278	4.35781257204089	-1.20196607521009	2.36988553556387	1953	-2.23213303057732	27.082
175	0.911959163770616	1.04376254490588	3.05684215840406	4.3846390960822	-1.27355882495785	2.41217046312095	1872	-2.27538019934997	27.211
176	0.724233689251703	0.793820469320015	2.89670215376801	4.44188138603297	-1.20048533762008	2.29753639853407	1761	-2.29442323530519	27.338
177	0.878117582343706	0.85067588534545	2.86420795919263	4.31802332701287	-1.21233308372027	2.3596242464947	1846	-2.31779163832448	27.463
178	0.854176649334008	0.968894642438826	2.98248704680397	4.29133372580389	-1.30398733064328	2.40469615889	1908	-2.23961410210684	27.588
179	0.805783146029672	0.89257948577095	2.97240115120676	4.3555946977299	-1.26517492754935	2.38011130870014	1639	-2.27568857996737	27.712
180	0.913611560814107	0.926936208322108	2.97469309609151	4.32861067382224	-1.30803504797268	2.36756770447211	1586	-2.24011035323858	27.836
181	0.64067091269213	0.858083789297355	2.90417569083986	4.30714471146157	-1.27015471120724	2.28799426729606	1657	-2.24080171872899	27.962
182	0.901632742939546	0.88930446920655	2.90097921407111	4.31032084445468	-1.35129078754656	2.33472554892691	1501	-2.26979471902452	28.089
183	0.751063080016834	0.863314108203602	2.9048161668862	4.33959564589035	-1.38432391713259	2.32035303821479	1551	-2.2658821811915	28.219
184	0.969334178163851	1.03606088398197	3.04502645844476	4.3298881457064	-1.32792235489798	2.37443560355699	1581	-2.23776270012524	28.351
185	1.18572216356474	1.06209870383645	3.13075487056525	4.320822692039	-1.20003017125333	2.40239833605253	1540	-2.11370308310288	28.488
186	0.936550888169817	1.00751226422944	3.04823444198572	4.27606048753567	-1.22975855213666	2.34786392738781	1558	-2.23287127322401	28.628
187	0.898217950814461	0.960728073690639	2.98002076867998	4.24910691135923	-1.28960073631742	2.32747992596488	1535	-2.22897225286137	28.772
188	0.698902592130566	0.883135281852125	2.91100086138707	4.21634832537165	-1.29511507098148	2.33187767506994	1258	-2.24415020322673	28.919
189	0.615371781625186	0.741728598251216	2.79549284944472	4.2511205687976	-1.24444691225371	2.25540290271772	1551	-2.25831089746147	29.069
190	0.772393265869996	0.81788397518091	2.85251197700748	4.23298901578284	-1.23689801384739	2.32192752700093	1406	-2.2194474658389	29.222
191	0.879412101488789	0.830657714854647	2.95854053512143	4.33816443770546	-1.14395236316315	2.31048484213073	1396	-2.17196981685481	29.378
192	0.911974799408586	0.916118451746242	3.02814693223827	4.2992198013401	-1.11249176199585	2.35231817001391	1598	-2.19459829715142	29.537
195	0.986990856913032	1.05671055458268	3.11658269325815	4.21331426117029	-1.28592699905479	2.36980040169727	998	-2.16039640944445	30.026
196	0.78821447488358	0.940744408813105	3.03227799625797	4.27765045654957	-1.33250158615592	2.28823507096424	1167	-2.22985670670772	30.193
197	1.15843078387902	1.10051306855992	3.14782604487407	4.21910548850998	-1.27329126730697	2.35614750049382	1087	-2.14270693130073	30.361
198	0.96927628727369	1.01012562250016	3.03499629831262	4.21699567510207	-1.27700456732217	2.33720410495125	1177	-2.21898874876378	30.531
199	0.941472203379805	0.964355081858347	2.99589264561752	4.2111102888109	-1.2619767928922	2.34536187174863	1277	-2.22917102516833	30.703
200	0.957737640840089	1.03549700553922	3.04606812993717	4.20754985047294	-1.22116039993453	2.36322004373508	1247	-2.20844004929661	30.875
201	1.01643441144227	1.02684100942348	3.05261964795604	4.17327673136957	-1.22942058173994	2.32694715985041	1283	-2.15615467142827	31.049
202	0.920587353048162	0.926483596545443	2.95570648511537	4.18863432240732	-1.33417835998088	2.32432188654795	1330	-2.24933876215072	31.223
203	0.883896185502776	0.979623930905763	2.97992978919585	4.14614751426199	-1.42170381033298	2.37209179340704	1451	-2.24649802878484	31.398
204	0.891612374349678	0.922968315825926	2.91520536694544	4.16033346124273	-1.33630466314219	2.33863449082684	1279	-2.23016332071744	31.572
205	0.884881017446348	0.918268971886261	2.98589732065991	4.21649851413251	-1.18063323635375	2.34237685403569	1302	-2.23366397939601	31.746
206	0.84362543613494	0.905973764903223	2.95857687485014	4.20485623231852	-1.24479479884619	2.32541630756702	1461	-2.23143385937483	31.92
207	0.892992819649333	0.903225995929362	2.93824951829875	4.17567863899137	-1.30590364578667	2.3437364122063	1311	-2.2671841105605	32.092
208	0.691800379009567	0.85151889505043	2.88264043771949	4.19916501248442	-1.345219670213	2.29833651122483	1327	-2.26447702922521	32.263
209	0.902016104081562	0.888565608903622	2.94943720449524	4.22157486702537	-1.28158168552713	2.32446284617333	1352	-2.26238020478345	32.431
210	0.80364909571819	0.832161794598999	2.86190628673084	4.22123450638819	-1.29928298413026	2.23329762730847	1317	-2.23689757353857	32.598
211	1.01974011460438	0.950849717883104	2.98408958067613	4.23700263955006	-1.31310904011574	2.36046365761078	1320	-2.22175128333162	32.761
212	0.840013059959446	0.923501010867784	2.9706710402985	4.26121049570524	-1.30726338253045	2.34516074526217	1288	-2.25937526597594	32.922
213	0.792479041937616	0.890568287912206	2.91762858134333	4.25564988685638	-1.33549455881564	2.2898826690627	1254	-2.26540864373389	33.079
214	0.846772898434888	0.864571963173032	2.94203848242754	4.29183217730295	-1.43415645097677	2.31041621582694	1438	-2.25697077929959	33.234
215	0.716113057098045	0.886731929632611	2.86429893605056	4.20972895624057	-1.40358585822995	2.25289646707628	1443	-2.25528390473542	33.386
216	0.828426288610087	0.898277727662905	2.93764791723438	4.26214169192737	-1.26298135745405	2.34305604254668	1515	-2.21757419325143	33.535
217	0.827467637719827	0.904933765813804	2.94600184578134	4.22353079037574	-1.30854324154686	2.33100358665137	1511	-2.22456412067376	33.682
218	0.928431596281122	0.922598975488158	2.92520084918647	4.22639599215181	-1.28909811506294	2.37077312756424	1508	-2.23471060738697	33.827
219	0.735341969740014	0.854773455868236	2.82653631913047	4.23460870536776	-1.48717718625916	2.31330187339071	1445	-2.25276799137754	33.97
220	0.751692595648631	0.81587761416071	2.81964043890472	4.27089588569928	-1.37399552380992	2.333481912907	1243	-2.26372252465448	34.111
221	0.863519240617294	0.88080895812885	2.91717172641575	4.29713339018393	-1.32198543474857	2.3626360860716	1324	-2.26248976275022	34.25
222	0.686129607901299	0.79920675252027	2.86192112152073	4.32428258878562	-1.32529984841705	2.31881628792263	1376	-2.26025003868394	34.388
223	0.815871984127108	0.837544659026004	2.86311038531231	4.27863796979436	-1.3225218300619	2.30315110404637	1303	-2.24542479227086	34.524
224	0.691358591279696	0.861794540839669	2.87842714369673	4.24816737602283	-1.27227578271895	2.28499017701607	1449	-2.24782230606284	34.659
225	0.686348084766849	0.871359020142775	2.84630177232178	4.24934324322516	-1.36474371159557	2.27430008683298	1453	-2.22767908620147	34.792
226	0.805625163986636	0.938065972604446	2.92653028016912	4.2379161508687	-1.28773972108419	2.33650746152305	1370	-2.21848120097418	34.925
227	0.776436548503958	0.872132406785777	2.93108101226697	4.29537742626016	-1.24731511012477	2.31169032442161	1359	-2.25025858689007	35.057
228	0.791078241539251	0.793424480255911	2.89431167926955	4.33072893522315	-1.35304026819133	2.28932210146743	1457	-2.21613258221824	35.188
229	0.78638123505107	0.892434271512197	2.92107428178464	4.26232002115532	-1.39568410146973	2.35646818684763	1359	-2.22077608078847	35.319
230	0.834602544915359	0.917085960544293	2.95795522743789	4.243796507342	-1.30833281965018	2.29331392684215	1358	-2.22451516831085	35.449
231	0.859638712468956	0.932566975480748	3.0069204670821	4.25859659048551	-1.32551930680975	2.35303725387419	1642	-2.21032640370861	35.579
232	0.924877310390234	0.981761654011677	3.03925707984721	4.23009596989046	-1.33630667169258	2.38323993627473	1600	-2.19001805309751	35.709
233	0.789140187294181	0.781665845428261	2.80542812077729	4.25131357735225	-1.33125691259234	2.21691409895884	1514	-2.21197466307448	35.84
234	0.839046464792637	0.956475355174929	2.89922299753995	4.15824087520459	-1.40488491511283	2.26700376692934	1586	-2.21002597208132	35.97
235	0.81040843170149	0.94589511400586	2.93931923222774	4.20292686502562	-1.4990762497305	2.3043831625087	1541	-2.16410476570817	36.101
236	0.713033598547028	0.933576368161181	2.92632722922339	4.22108280024197	-1.3187362101086	2.33031665220227	1293	-2.1172027432924	36.233
237	0.788029796757671	0.894102816898793	2.88932627949461	4.2250869463123	-1.27824515553814	2.30360338313804	1400	-2.1834920622326	36.367
238	0.736141051631243	0.879123010411763	2.86426236486482	4.25647830677803	-1.21380979796471	2.26904293958685	1397	-2.21672435692871	36.501
239	0.896445998428366	1.0003738490847	3.03672267494564	4.27266619448948	-1.31532494965203	2.36382871823476	1311	-2.19564693901624	36.637
240	1.01956538447682	1.02386911076304	3.00875555558981	4.20552095491878	-1.38384337950075	2.3702676842924	1424	-2.17894805180138	36.775
241	0.815542061438892	0.929758948925022	2.90953300543158	4.21864885991227	-1.40253992913057	2.30065719573218	1327	-2.19661615242214	36.915
242	0.670639439567209	0.902224497941807	2.90992020501402	4.23696307010276	-1.35805430154567	2.28774022474688	1293	-2.18890874465705	37.057
243	1.02681773433992	0.946679593159608	2.99625172294932	4.21314720472929	-1.35214470126777	2.31141886179172	1289	-2.14293703715343	37.202
244	0.99331433361589	0.985778976139245	3.02346902852559	4.22672101775691	-1.32665277734087	2.34216307080304	1324	-2.17277508195412	37.348
245	0.7462632346765	0.860423561545023	2.88457464021184	4.26366943513383	-1.34909751141129	2.28523898355797	1377	-2.20222972872443	37.497
246	0.963258627422943	0.921544536010468	2.96829907806854	4.31249482488232	-1.15493582858515	2.30011816136994	1236	-2.1476807568469	37.647
247	0.897635960390841	0.96774902914963	2.96472853350299	4.26047868361891	-1.25213620570456	2.34649143493159	1314	-2.17144380704633	37.8
248	0.958368136384527	0.88608709367141	2.97544523142723	4.36964191208706	-1.29985100459427	2.3339876570309	1237	-2.21479426334184	37.954
249	0.92526597300105	1.01452379154133	3.03443979864798	4.2878927973971	-1.35154815847932	2.35054256291135	1220	-2.17406755433935	38.11
250	1.01614050735107	1.03792633032882	3.05544439696751	4.28033796990697	-1.22872334930922	2.34174918795211	1393	-2.14660970412988	38.268
251	1.05669351867799	0.997386990712363	3.00083631162528	4.22538030758607	-1.22749314630729	2.31216610797918	1551	-2.18891572518314	38.428
252	1.01803817084732	1.02786143255026	3.05599253027257	4.21316250622226	-1.4292365554069	2.3088495830437	1475	-2.17072842330961	38.589
253	1.1183562666578	1.08320675961163	3.10091829741872	4.20475810150304	-1.23238477876951	2.3260367540291	1392	-2.15017582484134	38.752
254	0.923806424871392	0.921140645218747	2.90047238586304	4.25879994280376	-1.35767869375333	2.25766838961857	1336	-2.17748328337968	38.917
255	1.02450431651439	1.02871484905073	3.03008128387546	4.22076646619913	-1.33771969097133	2.29841728774015	1387	-2.14874573268588	39.083
256	1.05506231116223	1.00119832127158	3.06744182513517	4.21201795842533	-1.38372366561679	2.33718109116836	1583	-2.19672891201454	39.25
257	1.01224544924511	1.06005329506443	3.08886406692263	4.16291555931078	-1.28364020705981	2.33897173394497	1616	-2.17979822490089	39.419
258	0.970636578534399	1.02233419104495	3.0311356857707	4.1984277647669	-1.43637568105294	2.34962511935132	1603	-2.22140687595134	39.589
259	0.923309449987836	1.01316323762956	3.00794243746092	4.16768124172128	-1.40884831668409	2.33861923122455	1707	-2.23951390833418	39.76
260	0.994972160015592	1.05132509656672	3.08343089534562	4.20990455839291	-1.33991916178577	2.37645211933662	1624	-2.1778405123958	39.932
261	0.840409199392018	0.914916790737481	2.96914236261225	4.21424595774495	-1.22965888304823	2.33751332315036	1545	-2.22649299192628	40.105
262	0.891395699997782	0.980173115761772	2.95433227594017	4.13223906907775	-1.39278514163338	2.32203489326001	1608	-2.22629735086272	40.279
263	0.839785673048884	1.00358455484787	2.93617362806699	4.14982281801463	-1.46897633887104	2.34482364920223	1694	-2.25497879026016	40.455
264	0.928603992107512	0.940296335771382	2.9759481497069	4.23596702102907	-1.33575535679262	2.33861363818788	1579	-2.25335267477578	40.631
265	0.933502860755276	1.10150162901971	3.063277338215	4.13115158310324	-1.4245230679168	2.38238738715518	1774	-2.23983316108662	40.808
266	0.874568553794169	0.991157789366537	3.00371527460718	4.18409997880795	-1.2843923469331	2.33341715454808	1579	-2.22911539710003	40.986
267	0.948084801210272	1.12753068478805	3.13340096687793	4.12415819943561	-1.32779815443828	2.40521047412016	1771	-2.2252619499625	41.164
268	0.999264362864677	1.04048591424537	3.01531719139467	4.13216379613836	-1.50393214294495	2.32904123309558	1733	-2.23529079119751	41.343
269	0.973162242828762	1.06150065220044	3.0864551994261	4.15157657330078	-1.32817712688611	2.37310290558473	1807	-2.23971024043512	41.523
270	1.01374125800849	0.990567040026928	3.03764458255624	4.19553415345594	-1.21097863629532	2.3705898221081	1648	-2.24450161285229	41.703
271	1.18010245021871	1.14287730853394	3.16851058543806	4.15812722729203	-1.42890894324517	2.4238638285463	1538	-2.23653049597959	41.884
272	0.9231760643845	1.06031236358056	3.07613855149149	4.15086138582954	-1.34315766723173	2.36333804882131	1613	-2.23954789665411	42.065
273	0.931558204004943	1.04659689324923	3.06659578547634	4.13260045304235	-1.382532601198	2.34247642202135	1733	-2.20937936150306	42.246
274	1.11796655356426	1.17967557816182	3.25361920499771	4.17743235037339	-1.32337224256319	2.46196858115557	1563	-2.22488956099271	42.427
275	1.03061493742266	1.08994267784746	3.11607952654006	4.15952650491975	-1.26828808626178	2.36325658505023	1635	-2.2035722395308	42.609
276	1.26971252680914	1.2129071330597	3.19311961266821	4.09936160424729	-1.32948896737045	2.400804788962	1731	-2.20132082360187	42.791
277	1.02744405405531	1.09467914692127	3.14178916249564	4.16050840384657	-1.35812348415319	2.38116224474059	1768	-2.25109970344965	42.973
278	0.911278190050611	1.09765028763192	3.1162039991343	4.17074301766793	-1.26130107916338	2.40364792528782	1810	-2.25201034786175	43.155
279	0.963322531794323	1.11720852831361	3.13321217124188	4.16618738539561	-1.32828920717855	2.3625012971801	1796	-2.23970599996895	43.337
280	1.06500795797842	1.09753412144776	3.1613015030495	4.23836551461553	-1.2176096535569	2.38943481898782	1734	-2.16682094770828	43.519
281	1.04957456910689	1.09165746679474	3.12035654099704	4.15869093296245	-1.20253371623787	2.37347714998498	1863	-2.22616338577342	43.701
282	0.970014305161543	1.1019039308765	3.11525025787163	4.12823096060811	-1.29197053681227	2.35986439193286	1784	-2.2011821421833	43.882
283	1.09828317890703	1.06174484257905	3.06853492368998	4.19374333375269	-1.29406163288097	2.31572640204679	1895	-2.18833097961054	44.063
284	0.746410543266034	0.950147046450884	2.94809284652363	4.18208268938647	-1.3367079999199	2.25222881761622	1706	-2.21141479169499	44.244
285	0.772795333089282	0.945600561127982	2.96593369897961	4.22530583885713	-1.37048375509325	2.32498197255067	1722	-2.2434804204795	44.425
286	0.849460023391699	0.935961311104647	2.97815444229002	4.23312995604407	-1.27665118367006	2.32324560795956	1842	-2.23682065367791	44.604
287	0.66251322427619	0.780412762524888	2.78735208684693	4.25471118234048	-1.32105710931455	2.31431266556713	1536	-2.28767920825588	44.784
288	0.697682335725337	0.812017426077246	2.78854466255611	4.24576832696794	-1.33338796301985	2.27830673025469	1412	-2.27996598138785	44.963
289	0.775463133131497	0.836888844472468	2.79580094965972	4.22897307327038	-1.30570974146915	2.30973403452167	1572	-2.23138762171835	45.141
291	0.894894964909115	0.766196167122802	2.92749513433196	4.42887060233854	-0.992307708743801	2.29108826633974	1502	-2.17942395658427	45.494
