Age Ti/Ca_kaBP	KL09_TiCa	Age Hem_kaBP	KL09_Hem	Age MGSQ_kaBP	MGSG		time_kyr	Sanbao sim	MGSQ sim
42.9655	0.046						248.625	-0.659	0.244207982
42.9841	0.042						248.75	-0.748	0.245312046
43.0025	0.038						248.875	-1.118	0.244303247
43.0211	0.047						249	-1.911	0.242467902
43.0395	0.041						249.125	-1.764	0.240987856
43.0581	0.036						249.25	-1.622	0.239713237
43.0765	0.035						249.375	-1.575	0.240028879
43.0951	0.039						249.5	-1.465	0.244465001
43.1135	0.03						249.625	-1.422	0.252610115
43.132	0.037						249.75	-1.287	0.260633158
43.1505	0.055						249.875	-1.094	0.265164235
43.169	0.045						250	-0.878	0.266190234
43.1875	0.035						250.125	-0.518	0.266159985
43.206	0.041						250.25	-0.281	0.267774789
43.2245	0.033						250.375	-0.141	0.271836531
43.243	0.042						250.5	-0.228	0.276192661
43.2615	0.04						250.625	-0.453	0.278292932
43.28	0.043						250.75	-0.473	0.277867914
43.2984	0.04						250.875	-0.641	0.27675898
43.317	0.045						251	-0.619	0.276833439
43.3354	0.049						251.125	-0.709	0.278196066
43.354	0.042						251.25	-1.046	0.279531366
43.3724	0.037						251.375	-1.266	0.279846929
43.391	0.045						251.5	-1.499	0.279517373
43.4094	0.037						251.625	-1.428	0.279991894
43.428	0.036						251.75	-1.27	0.281909938
43.4464	0.043						251.875	-1.018	0.284186578
43.4649	0.042						252	-0.856	0.285872547
43.4834	0.042						252.125	-0.797	0.287276269
43.5019	0.048						252.25	-0.716	0.288853099
43.5204	0.045						252.375	-0.63	0.290565527
43.5389	0.045						252.5	-0.623	0.292320248
43.5574	0.035						252.625	-0.65	0.294062646
43.5759	0.037						252.75	-0.598	0.29505963
43.5944	0.038						252.875	-0.514	0.293988168
43.6129	0.042						253	-0.53	0.290558511
43.6313	0.04						253.125	-0.524	0.286529812
43.6499	0.043						253.25	-0.587	0.284070252
43.6683	0.04						253.375	-0.646	0.283112497
43.6869	0.046						253.5	-0.517	0.281865874
43.7053	0.039						253.625	-0.471	0.279912195
43.7239	0.04						253.75	-0.516	0.278634293
43.7423	0.034						253.875	-0.252	0.278814127
43.7609	0.035						254	-0.134	0.279591996
43.7793	0.033						254.125	-0.224	0.279516545
43.7978	0.032						254.25	-0.306	0.278037339
43.8162	0.033						254.375	-0.214	0.276173484
43.8345	0.037						254.5	-0.207	0.27527334
43.853	0.048						254.625	-0.244	0.275573843
43.8713	0.042						254.75	-0.361	0.276439987
43.8897	0.039						254.875	-0.429	0.277498463
43.908	0.036						255	-0.339	0.279197697
43.9264	0.032						255.125	-0.228	0.281963382
43.9447	0.032						255.25	-6.26E-03	0.284949918
43.963	0.037						255.375	0.029	0.286629762
43.9814	0.033						255.5	0.076	0.28652777
43.9997	0.029						255.625	0.016	0.285361341
44.0181	0.036						255.75	-0.017	0.284061227
44.0364	0.033						255.875	0.234	0.28307019
44.0548	0.031						256	-0.069	0.282732589
44.0731	0.029						256.125	0.444	0.28392424
44.0916	0.034						256.25	0.49	0.286788113
44.1099	0.03						256.375	0.518	0.289452874
44.1282	0.033						256.5	0.578	0.290327284
44.1466	0.032						256.625	0.481	0.290548369
44.1649	0.038						256.75	0.655	0.29236057
44.1833	0.033						256.875	0.517	0.295638418
44.2016	0.039						257	0.472	0.298457453
44.22	0.035						257.125	0.557	0.300535971
44.2383	0.037						257.25	0.501	0.303336373
44.2567	0.034						257.375	0.461	0.307571156
44.275	0.031						257.5	0.488	0.312404048
44.2933	0.028						257.625	0.514	0.31601071
44.3118	0.026						257.75	0.607	0.317541414
44.3301	0.027						257.875	0.752	0.318595997
44.3485	0.027						258	0.7	0.320440293
44.3668	0.032						258.125	0.677	0.322235792
44.3852	0.026						258.25	0.505	0.32354687
44.4035	0.028						258.375	0.551	0.32471451
44.4219	0.03						258.5	0.619	0.325092232
44.4402	0.034						258.625	0.548	0.324040777
44.4585	0.028						258.75	0.485	0.321363064
44.4769	0.027						258.875	0.364	0.3165052
44.4952	0.029						259	0.311	0.310162032
44.5136	0.042						259.125	0.095	0.304841858
44.5319	0.036						259.25	-0.026	0.302174657
44.5504	0.028						259.375	-0.149	0.301669095
44.5687	0.029						259.5	0.047	0.301614883
44.587	0.033						259.625	0.241	0.299772856
44.6054	0.028						259.75	0.599	0.295509615
44.6237	0.027						259.875	0.786	0.290780872
44.6421	0.028						260	0.736	0.287349697
44.6604	0.024						260.125	0.494	0.284518119
44.6788	0.026						260.25	0.687	0.280979764
44.6971	0.026						260.375	0.708	0.276411637
44.7155	0.022						260.5	0.713	0.270542167
44.7338	0.02						260.625	0.44	0.263322407
44.7521	0.024						260.75	0.304	0.255872671
44.7706	0.026						260.875	0.338	0.249041994
44.7889	0.025						261	0.371	0.242746752
44.8073	0.027						261.125	0.408	0.237315499
44.8256	0.023						261.25	0.456	0.233466479
44.844	0.026						261.375	0.504	0.231991756
44.8623	0.024						261.5	0.554	0.234044083
44.8807	0.024						261.625	0.646	0.23938224
44.899	0.024						261.75	0.753	0.245080101
44.9173	0.025						261.875	0.86	0.248025428
44.9357	0.024						262	0.966	0.24800418
44.954	0.025						262.125	1.069	0.247211791
44.9725	0.028						262.25	1.172	0.247657004
44.9908	0.026						262.375	1.258	0.249454107
45.0092	0.028						262.5	1.124	0.250972183
45.0275	0.029						262.625	0.921	0.250895137
45.0459	0.026						262.75	0.717	0.250045943
45.0642	0.033						262.875	0.592	0.25034114
45.0825	0.029						263	0.66	0.25191343
45.1009	0.031						263.125	0.738	0.252537095
45.1192	0.024						263.25	0.815	0.25031376
45.1376	0.032						263.375	0.826	0.245772069
45.1559	0.028						263.5	0.791	0.241116092
45.1743	0.033						263.625	0.756	0.238367624
45.1926	0.03						263.75	0.713	0.238063583
45.2111	0.036						263.875	0.576	0.239285442
45.2294	0.04						264	0.416	0.240622838
45.2477	0.034						264.125	0.255	0.240929832
45.2661	0.032						264.25	0.121	0.239317494
45.2844	0.03						264.375	0.099	0.235182559
45.3028	0.035						264.5	0.09	0.228924635
45.3211	0.033						264.625	0.081	0.223152417
45.3395	0.033						264.75	0.035	0.220813797
45.3578	0.039						264.875	-0.11	0.22075901
45.3762	0.032						265	-0.26	0.218719014
45.3945	0.037						265.125	-0.41	0.213198839
45.4128	0.035						265.25	-0.495	0.206533164
45.4313	0.04						265.375	-0.44	0.201105112
45.4496	0.037						265.5	-0.381	0.198071403
45.468	0.037						265.625	-0.321	0.197821365
45.4863	0.035						265.75	-0.273	0.198987073
45.5047	0.039						265.875	-0.251	0.198499758
45.523	0.036						266	-0.23	0.194476217
45.5414	0.036						266.125	-0.209	0.188996042
45.5597	0.034						266.25	-0.201	0.18609898
45.578	0.043						266.375	-0.233	0.186182699
45.5964	0.035						266.5	-0.267	0.185684305
45.6147	0.036						266.625	-0.302	0.182325905
45.6331	0.031						266.75	-0.319	0.177320499
45.6514	0.034						266.875	-0.226	0.17335191
45.6699	0.035						267	-0.116	0.172040094
45.6882	0.032						267.125	-4.76E-03	0.172727387
45.7066	0.035						267.25	0.098	0.173646659
45.7249	0.033						267.375	0.025	0.173704228
45.7432	0.039						267.5	-0.121	0.172816857
45.7616	0.032						267.625	-0.268	0.171474794
45.7799	0.034						267.75	-0.415	0.170218356
45.7983	0.035						267.875	-0.486	0.169307406
45.8166	0.044						268	-0.454	0.168606922
45.835	0.042						268.125	-0.421	0.167778678
45.8533	0.043						268.25	-0.388	0.166821651
45.8718	0.036						268.375	-0.357	0.16626015
45.8901	0.035						268.5	-0.337	0.16664528
45.9084	0.04						268.625	-0.32	0.167658299
45.9268	0.038						268.75	-0.303	0.168212621
45.9451	0.036						268.875	-0.286	0.167962383
45.9635	0.031						269	-0.25	0.167898435
45.9818	0.029						269.125	-0.196	0.168728426
46.0002	0.031						269.25	-0.142	0.170068945
46.0185	0.031						269.375	-0.088	0.171764567
46.0369	0.034						269.5	-0.042	0.174515387
46.0552	0.038						269.625	-0.072	0.177970654
46.0735	0.031						269.75	-0.12	0.17926501
46.0919	0.038						269.875	-0.168	0.176354688
46.1102	0.036						270	-0.215	0.171735585
46.1287	0.027						270.125	-0.248	0.169064044
46.147	0.033						270.25	-0.243	0.168760887
46.1654	0.039						270.375	-0.235	0.169653344
46.1837	0.039						270.5	-0.228	0.17119534
46.2021	0.036						270.625	-0.221	0.172987801
46.2204	0.037						270.75	-0.248	0.17438604
46.2387	0.037						270.875	-0.311	0.174915992
46.2571	0.037						271	-0.375	0.174625857
46.2754	0.032						271.125	-0.439	0.174224365
46.2938	0.035						271.25	-0.502	0.174730537
46.3121	0.034						271.375	-0.516	0.176735381
46.3306	0.033						271.5	-0.5	0.180040889
46.3489	0.04						271.625	-0.485	0.183393253
46.3673	0.037						271.75	-0.469	0.185107296
46.3856	0.033						271.875	-0.454	0.184477304
46.4039	0.037						272	-0.45	0.182831131
46.4223	0.04						272.125	-0.452	0.182363667
46.4406	0.031						272.25	-0.453	0.183744041
46.459	0.036						272.375	-0.455	0.186030818
46.4773	0.04						272.5	-0.458	0.188466999
46.4957	0.035						272.625	-0.526	0.190668709
46.514	0.037						272.75	-0.63	0.19175297
46.5324	0.04						272.875	-0.734	0.191123862
46.5507	0.037						273	-0.838	0.189691973
46.569	0.036						273.125	-0.942	0.189634947
46.5875	0.035						273.25	-1.021	0.192094233
46.6058	0.031						273.375	-1.081	0.196032671
46.6242	0.03						273.5	-1.14	0.199687848
46.6425	0.034						273.625	-1.199	0.202057741
46.6609	0.032						273.75	-1.258	0.20312851
46.6792	0.034						273.875	-1.292	0.203815621
46.6975	0.034						274	-1.279	0.204754762
46.7159	0.037						274.125	-1.264	0.205552397
46.7342	0.03						274.25	-1.25	0.205728808
46.7526	0.025						274.375	-1.235	0.205544718
46.7709	0.034						274.5	-1.224	0.205518877
46.7894	0.031						274.625	-1.229	0.206428413
46.8077	0.041						274.75	-1.237	0.208548704
46.8261	0.029						274.875	-1.245	0.209676305
46.8444	0.035						275	-1.253	0.207633762
46.8627	0.031						275.125	-1.261	0.204806387
46.8811	0.03						275.25	-1.264	0.205231421
46.8994	0.037						275.375	-1.264	0.209311147
46.9178	0.034						275.5	-1.264	0.214934426
46.9361	0.032						275.625	-1.264	0.219996392
46.9545	0.025						275.75	-1.264	0.222227067
46.9728	0.028						275.875	-1.259	0.220957785
46.9912	0.025						276	-1.235	0.219452439
47.0095	0.03						276.125	-1.208	0.221931382
47.0278	0.031						276.25	-1.182	0.228275708
47.0463	0.031						276.375	-1.156	0.234679012
47.0646	0.029						276.5	-1.13	0.239905821
47.083	0.024						276.625	-1.077	0.246593638
47.1013	0.033						276.75	-0.999	0.254478972
47.1197	0.025						276.875	-0.921	0.259235645
47.138	0.029						277	-0.842	0.259554673
47.1564	0.031						277.125	-0.764	0.259271437
47.1747	0.028						277.25	-0.688	0.263025389
47.193	0.028						277.375	-0.638	0.271855529
47.2114	0.03						277.5	-0.596	0.281209143
47.2297	0.023						277.625	-0.555	0.285427176
47.2482	0.028						277.75	-0.513	0.283748634
47.2665	0.029						277.875	-0.472	0.279584597
47.2849	0.025						278	-0.442	0.276613514
47.3032	0.028						278.125	-0.475	0.277152401
47.3216	0.025						278.25	-0.517	0.282290367
47.3399	0.027						278.375	-0.559	0.290645215
47.3582	0.028						278.5	-0.601	0.297513885
47.3766	0.031						278.625	-0.643	0.298584576
47.3949	0.025						278.75	-0.717	0.294848817
47.4133	0.031						278.875	-0.914	0.290807265
47.4316	0.032						279	-1.122	0.288180688
47.45	0.026						279.125	-1.331	0.285567433
47.4683	0.026						279.25	-1.539	0.283028564
47.4868	0.025						279.375	-1.748	0.282298976
47.5051	0.026						279.5	-1.918	0.28420897
47.5234	0.024						279.625	-1.936	0.287952858
47.5418	0.02						279.75	-1.939	0.291876113
47.5601	0.022						279.875	-1.941	0.294768901
47.5785	0.032						280	-1.944	0.296243669
47.5968	0.025						280.125	-1.947	0.296755278
47.6152	0.028						280.25	-1.923	0.29805494
47.6335	0.027						280.375	-1.743	0.302318827
47.6519	0.028						280.5	-1.538	0.30929289
47.6702	0.027						280.625	-1.332	0.316203993
47.6885	0.023						280.75	-1.127	0.321535993
47.707	0.023						280.875	-0.922	0.325612468
47.7253	0.026						281	-0.72	0.327773882
47.7437	0.024						281.125	-0.582	0.327058503
47.762	0.027						281.25	-0.468	0.3243949
47.7804	0.027						281.375	-0.354	0.321613877
47.7987	0.023						281.5	-0.24	0.320050415
47.8171	0.028						281.625	-0.126	0.320478695
47.8354	0.03						281.75	-0.012	0.322712107
47.8537	0.025						281.875	0.054	0.325407544
47.8721	0.021						282	0.066	0.326610955
47.8904	0.032						282.125	0.078	0.325153886
47.9089	0.029						282.25	0.09	0.322573174
47.9272	0.026						282.375	0.102	0.321699252
47.9456	0.034						282.5	0.114	0.323299897
47.9639	0.028						282.625	0.124	0.327284586
47.9823	0.021						282.75	0.122	0.33480492
48.0006	0.025						282.875	0.118	0.345210535
48.0189	0.031						283	0.114	0.354224779
48.0373	0.036						283.125	0.11	0.358597899
48.0556	0.026						283.25	0.106	0.359567422
48.074	0.027						283.375	0.102	0.359690406
48.0923	0.025						283.5	0.107	0.359423332
48.1107	0.029						283.625	0.121	0.358644556
48.129	0.022						283.75	0.135	0.359164334
48.1475	0.028						283.875	0.149	0.361894024
48.1658	0.021						284	0.164	0.364576839
48.1841	0.025						284.125	0.178	0.365638533
48.2025	0.025						284.25	0.192	0.367583327
48.2208	0.026						284.375	0.203	0.374507954
48.2392	0.024						284.5	0.213	0.385245377
48.2575	0.028						284.625	0.223	0.391469908
48.2759	0.028						284.75	0.233	0.388195111
48.2942	0.033						284.875	0.243	0.380780715
48.3126	0.025						285	0.253	0.377643983
48.3309	0.022						285.125	0.268	0.381273062
48.3492	0.022						285.25	0.304	0.386203792
48.3677	0.03						285.375	0.342	0.385090465
48.386	0.032						285.5	0.381	0.378311488
48.4044	0.027						285.625	0.419	0.372583401
48.4227	0.03						285.75	0.458	0.370265607
48.4411	0.027						285.875	0.497	0.36989128
48.4594	0.027						286	0.544	0.373010958
48.4778	0.028						286.125	0.619	0.379353674
48.4961	0.028						286.25	0.696	0.384386796
48.5144	0.024						286.375	0.773	0.387651599
48.5328	0.02						286.5	0.85	0.392525527
48.5511	0.027						286.625	0.927	0.39908307
48.5695	0.022						286.75	1.005	0.405043395
48.5878	0.038						286.875	1.061	0.408997848
48.6063	0.028						287	1.05	0.410947215
48.6246	0.021						287.125	1.033	0.412199634
48.6429	0.022						287.25	1.016	0.412467061
48.6613	0.02						287.375	0.999	0.409948883
48.6796	0.021						287.5	0.982	0.406659502
48.698	0.02						287.625	0.966	0.406630274
48.7163	0.025						287.75	0.947	0.407827731
48.7347	0.027						287.875	0.92	0.404462739
48.753	0.021						288	0.892	0.396708543
48.7714	0.025						288.125	0.863	0.39036982
48.7897	0.035						288.25	0.835	0.389570131
48.808	0.03						288.375	0.806	0.39491416
48.8265	0.022						288.5	0.778	0.402133337
48.8448	0.031						288.625	0.748	0.404100939
48.8632	0.028						288.75	0.691	0.400387918
48.8815	0.026						288.875	0.625	0.398128748
48.8999	0.024						289	0.559	0.40229249
48.9182	0.023						289.125	0.492	0.410120367
48.9366	0.029						289.25	0.426	0.414935959
48.9549	0.024						289.375	0.36	0.414183398
48.9732	0.027						289.5	0.293	0.411128764
48.9916	0.027						289.625	0.254	0.409089774
49.0099	0.019						289.75	0.253	0.407205668
49.0283	0.029						289.875	0.252	0.401915089
49.0466	0.023						290	0.251	0.392473782
49.0651	0.026						290.125	0.25	0.385575463
49.0834	0.023						290.25	0.248	0.38878831
49.1018	0.027						290.375	0.247	0.399001871
49.1201	0.025						290.5	0.25	0.406847918
49.1384	0.03						290.625	0.284	0.411141233
49.1568	0.026						290.75	0.326	0.416980061
49.1751	0.025						290.875	0.368	0.423624692
49.1935	0.021						291	0.409	0.424935425
49.2118	0.028						291.125	0.451	0.419220246
49.2302	0.026						291.25	0.492	0.40875046
49.2485	0.026						291.375	0.534	0.394614774
49.267	0.027						291.5	0.559	0.382570102
49.2853	0.025						291.625	0.548	0.379597681
49.3036	0.027						291.75	0.535	0.379919848
49.322	0.024						291.875	0.523	0.373626959
49.3403	0.029						292	0.511	0.364433093
49.3587	0.025						292.125	0.499	0.362795697
49.377	0.028						292.25	0.487	0.370329689
49.3954	0.019						292.375	0.475	0.378300022
49.4137	0.023						292.5	0.504	0.378289634
49.4321	0.021						292.625	0.568	0.371354329
49.4504	0.026						292.75	0.632	0.361661212
49.4687	0.027						292.875	0.697	0.352011231
49.4871	0.024						293	0.761	0.34750147
49.5054	0.025						293.125	0.825	0.351359608
49.5239	0.026						293.25	0.889	0.356137557
49.5422	0.026						293.375	0.949	0.344750566
49.5606	0.025						293.5	0.784	0.310712247
49.5789	0.022						293.625	0.496	0.273961353
49.5973	0.023						293.75	0.208	0.25841442
49.6156	0.022						293.875	-0.08	0.26045873
49.6339	0.023						294	-0.367	0.261766525
49.6523	0.022						294.125	-0.655	0.261115401
49.6706	0.021						294.25	-0.943	0.270399725
49.689	0.021						294.375	-1.227	0.289150252
49.7073	0.024						294.5	-1.3	0.301277429
49.7258	0.025						294.625	-1.249	0.297663526
49.7441	0.021						294.75	-1.199	0.287292486
49.7625	0.025						294.875	-1.148	0.281823848
49.7808	0.024						295	-1.098	0.28335518
49.7991	0.024						295.125	-1.047	0.289303907
49.8175	0.022						295.25	-0.997	0.298600623
49.8358	0.022						295.375	-0.946	0.310475357
49.8542	0.025						295.5	-0.891	0.322368281
49.8725	0.024						295.625	-0.831	0.329883225
49.8909	0.02						295.75	-0.771	0.329359119
49.9092	0.02						295.875	-0.711	0.322018941
49.9276	0.028						296	-0.651	0.313049801
49.9459	0.026						296.125	-0.591	0.307702365
49.9642	0.023						296.25	-0.531	0.309624633
49.9827	0.032						296.375	-0.471	0.317848962
50.001	0.024						296.5	-0.433	0.325621951
50.0194	0.022						296.625	-0.46	0.326901102
50.0377	0.022						296.75	-0.49	0.321952027
50.0561	0.022						296.875	-0.521	0.315501891
50.0744	0.019						297	-0.552	0.312030152
50.0928	0.026						297.125	-0.582	0.313833467
50.1111	0.025						297.25	-0.613	0.321617865
50.1294	0.023						297.375	-0.643	0.333219104
50.1478	0.024						297.5	-0.672	0.342757092
50.1661	0.021						297.625	-0.664	0.344676041
50.1846	0.022						297.75	-0.643	0.338746579
50.2029	0.028						297.875	-0.622	0.331521026
50.2213	0.021						298	-0.601	0.330959812
50.2396	0.024						298.125	-0.58	0.337553379
50.258	0.028						298.25	-0.559	0.344946517
50.2763	0.024						298.375	-0.538	0.349039707
50.2946	0.028						298.5	-0.517	0.351489289
50.313	0.026						298.625	-0.493	0.354730036
50.3313	0.023						298.75	-0.459	0.35780462
50.3497	0.024						298.875	-0.425	0.359095532
50.368	0.021						299	-0.39	0.360131726
50.3864	0.021						299.125	-0.356	0.362284248
50.4047	0.024						299.25	-0.321	0.363860232
50.4232	0.021						299.375	-0.287	0.364608223
50.4415	0.019						299.5	-0.252	0.367798662
50.4598	0.022						299.625	-0.218	0.375883225
50.4782	0.02						299.75	-0.224	0.385739316
50.4965	0.032						299.875	-0.274	0.390724221
50.5149	0.017						300	-0.325	0.389544586
50.5332	0.014						300.125	-0.375	0.388276805
50.5516	0.015						300.25	-0.425	0.392419278
50.5699	0.149						300.375	-0.476	0.399183909
50.5883	0.048						300.5	-0.526	0.400927155
50.6066	0.019						300.625	-0.576	0.396832226
50.6249	0.019						300.75	-0.627	0.39370535
