anu	ins_chb_s	ins_chb_a	ins_tibet_s
800	434.417438504994	434.832897453091	475.853481090255
810	434.373242083206	434.877103127839	475.854176985584
820	434.329027435814	434.921342898418	475.855008684743
830	434.284794962047	434.965616398806	475.855976312273
840	434.240545061474	435.00992326193	475.857080011908
850	434.196278134149	435.054263119547	475.8583199504
860	434.151994580214	435.098635602743	475.859696284356
870	434.107694800233	435.143040340864	475.861209151684
880	434.063379194996	435.18747696269	475.862858701128
890	434.019048165726	435.231945095607	475.86464507964
900	433.974702113811	435.276444366215	475.866568435056
910	433.930341440903	435.320974399637	475.868628912771
920	433.885966549008	435.365534820203	475.870826657193
930	433.841577840446	435.410125251218	475.87316181298
940	433.797175717615	435.454745314548	475.875634520804
950	433.752760583412	435.49939463117	475.878244925728
960	433.708332840911	435.544072821037	475.88099316674
970	433.663892893482	435.58877950311	475.883879384505
980	433.619441144616	435.633514294898	475.886903719507
990	433.574977998212	435.678276813261	475.890066311055
1000	433.530503858348	435.723066673681	475.893367296611
1010	433.486135885319	435.767785648392	475.897838498046
1020	433.441764069034	435.812524721667	475.902447843327
1030	433.397388809381	435.857283502083	475.907195440591
1040	433.353010505892	435.902061597012	475.912081397178
1050	433.30862955863	435.946858612907	475.917105818388
1060	433.264246367544	435.991674155545	475.922268810278
1070	433.219861332792	436.036507829318	475.927570477308
1080	433.175474854668	436.08135923794	475.93301092132
1090	433.131087333414	436.126227984181	475.938590246942
1100	433.086699169538	436.171113669685	475.944308553151
1110	433.042310763527	436.216015895238	475.950165942688
1120	432.997922516086	436.260934260789	475.956162515156
1130	432.953534827884	436.305868365187	475.962298367795
1140	432.909148099875	436.350817806479	475.968573600775
1150	432.864762732741	436.395782181491	475.974988310066
1160	432.820379127583	436.440761086544	475.981542592001
1170	432.775997685409	436.4857541167	475.988236542347
1180	432.731618807362	436.530760866107	475.995070255025
1190	432.68724289472	436.575780928044	476.00204382352
1200	432.642870348593	436.620813895062	476.009157340369
1210	432.598501570391	436.665859358386	476.016410897243
1220	432.55413696139	436.710916908659	476.02380458529
1230	432.509776923166	436.755986135519	476.031338493804
1240	432.465421857096	436.801066627348	476.039012712022
1250	432.421072164732	436.846157972225	476.046827327474
1260	432.376728247621	436.891259756881	476.054782427172
1270	432.332390507416	436.936371567038	476.062878098101
1280	432.288059345639	436.981492988	476.071114424555
1290	432.243735164135	437.026623603724	476.079491490792
1300	432.199418364502	437.071762997474	476.088009380663
1310	432.155109348544	437.116910751469	476.096668175691
1320	432.110808517896	437.162066447134	476.105467957875
1330	432.06651627447	437.207229664978	476.114408807464
1340	432.022233019888	437.252399984617	476.123490803903
1350	431.977959156021	437.29757698484	476.132714025863
1360	431.933695084699	437.342760243395	476.142078550891
1370	431.889441207685	437.387949337156	476.151584455183
1380	431.845197926716	437.433143842322	476.161231814892
1390	431.800965643694	437.478343334008	476.171020704997
1400	431.756744760312	437.523547386497	476.180951198432
1410	431.712535678441	437.568755573117	476.191023368498
1420	431.668338799728	437.613967466747	476.20123728686
1430	431.624154526013	437.659182638681	476.211593024299
1440	431.579983258932	437.704400659965	476.222090650585
1450	431.535825400235	437.749621100561	476.232730234664
1460	431.491681351513	437.794843529415	476.243511844242
1470	431.44755151454	437.840067514898	476.254435546465
1480	431.403436290696	437.885292624406	476.265501407219
1490	431.35933608165	437.930518424337	476.276709491428
1500	431.315251288891	437.9757444806	476.28805986262
1510	431.271182313955	438.020970357802	476.299552584306
1520	431.227129558097	438.066195619991	476.31118771785
1530	431.183093422726	438.11141983058	476.322965324248
1540	431.1390743092	438.156642551605	476.334885463685
1550	431.095072618683	438.20186334482	476.346948195124
1560	431.051088752384	438.247081770617	476.359153576094
1570	431.007123111247	438.29229738903	476.371501664045
1580	430.963176096498	438.337509759126	476.383992514241
1590	430.919248108957	438.382718439023	476.396626181913
1600	430.875339549505	438.427922986122	476.409402720553
1610	430.831450818913	438.473122957133	476.422322183062
1620	430.78758231794	438.518317907692	476.435384621804
1630	430.743734447092	438.56350739289	476.448590086991
1640	430.699907606922	438.608690966943	476.461938628326
1650	430.656102197861	438.653868183081	476.475430294605
1660	430.612318620081	438.699038594098	476.489065133534
1670	430.568557273941	438.744201751654	476.502843191422
1680	430.524818559478	438.789357206899	476.516764514314
1690	430.48110287658	438.834504510058	476.53082914643
1700	430.437410625225	438.879643210559	476.545037131836
1710	430.393742205067	438.92477285706	476.559388511956
1720	430.350098015759	438.969892997642	476.573883328816
1730	430.306478456836	439.015003179535	476.588521622619
1740	430.262883927552	439.060102948742	476.603303432534
1750	430.219314827173	439.105191851486	476.618228796639
1760	430.175771554772	439.150269432217	476.633297752802
1770	430.132254509345	439.195335235302	476.648510336147
1780	430.088764089592	439.240388804186	476.66386658233
1790	430.045300694288	439.285429681493	476.679366524772
1800	430.001864721831	439.330457409147	476.695010196734
1810	429.958456570574	439.375471528453	476.710797629704
1820	429.915076638729	439.420471579799	476.726728854648
1830	429.87172532425	439.465457103027	476.742803900964
1840	429.828403025058	439.51042763704	476.759022797168
1850	429.785110138815	439.555382720337	476.775385570788
1860	429.741847063022	439.600321890646	476.79189224843
1870	429.698614195017	439.645244684633	476.808542854925
1880	429.655411931961	439.690150638653	476.825337414308
1890	429.61224067073	439.735039288193	476.842275949873
1900	429.569100808221	439.779910168236	476.859358483838
1910	429.525992740923	439.824762812806	476.876585036383
1920	429.4829168653	439.869596755346	476.893955628162
1930	429.43987357754	439.914411528744	476.911470276955
1940	429.396863273558	439.959206665272	476.929129000502
1950	429.353886349234	440.003981696118	476.946931815368
1960	429.310943200026	440.048736152239	476.96487873655
1970	429.268034221397	440.093469563915	476.982969778475
1980	429.225159808422	440.138181460303	477.001204953957
1990	429.182320356141	440.182871370651	477.019584275222
2000	429.139516259167	440.227538822829	477.03810775261
2010	429.096901206999	440.272021348015	477.056328925083
2020	429.054321256337	440.316481475511	477.074693188113
2030	429.011776796844	440.360918737401	477.093200552395
2040	428.969268218573	440.405332665592	477.111851026878
2050	428.926795910942	440.449722791158	477.130644619913
2060	428.884360263176	440.4940886446	477.149581338984
2070	428.841961664433	440.538429755819	477.168661189799
2080	428.79960050352	440.582745653995	477.187884177411
2090	428.757277169017	440.627035867852	477.207250305149
2100	428.714992049334	440.671299925578	477.226759575988
2110	428.672745532461	440.715537354416	477.246411991205
2120	428.63053800641	440.759747681375	477.266207551073
2130	428.588369858714	440.80393043285	477.286146254915
2140	428.546241476684	440.848085134522	477.306228100614
2150	428.504153247438	440.89221131165	477.32645308487
2160	428.462105557871	440.93630848867	477.34682120404
2170	428.42009879451	440.980376189643	477.367332451831
2180	428.378133343697	441.024413938279	477.387986822201
2190	428.336209591321	441.068421257307	477.408784307044
2200	428.294327923311	441.112397669242	477.429724897583
2210	428.252488725021	441.1563426959	477.45080858395
2220	428.210692381671	441.200255858683	477.472035354391
2230	428.168939278175	441.244136678386	477.493405197037
2240	428.127229799142	441.287984675312	477.51491809774
2250	428.085564328881	441.331799369171	477.536574041872
2260	428.043943251456	441.375580279228	477.558373013646
2270	428.002366950506	441.419326924375	477.580314995552
2280	427.96083580954	441.463038822798	477.602399969721
2290	427.919350211698	441.506715492252	477.624627916068
2300	427.87791053967	441.550356450155	477.646998814373
2310	427.836517176019	441.593961213237	477.669512642272
2320	427.795170502979	441.637529297808	477.692169377033
2330	427.753870902293	441.681060219805	477.71496899399
2340	427.712618755591	441.724553494786	477.737911467812
2350	427.671414443974	441.768008637391	477.760996771867
2360	427.630258348468	441.811425162436	477.784224878083
2370	427.58915084948	441.854802583808	477.807595757017
2380	427.548092327359	441.898140415274	477.831109378949
2390	427.507083161888	441.941438170084	477.854765711771
2400	427.466123732541	441.98469536085	477.878564722951
2410	427.425214418567	442.027911500092	477.902506378326
2420	427.384355598874	442.071086099656	477.926590642806
2430	427.34354765179	442.114218671196	477.950817479818
2440	427.302790955568	442.157308725871	477.97518685151
2450	427.262085887854	442.200355774407	477.999698719177
2460	427.221432826144	442.243359327217	478.024353042652
2470	427.180832147391	442.286318894296	478.049149780315
2480	427.140284228275	442.329233985283	478.07408888974
2490	427.099789445161	442.372104109447	478.099170326914
2500	427.059348173878	442.414928775748	478.12439404651
2510	427.018960790029	442.457707492684	478.149760002533
2520	426.978627668718	442.500439768542	478.175268147289
2530	426.93834918465	442.543125111211	478.20091843147
2540	426.898125712392	442.5857630281	478.226710805206
2550	426.857957625708	442.628353026458	478.252645217263
2560	426.8178452983	442.670894613452	478.278721614567
2570	426.777789103373	442.71338729536	478.304939943629
2580	426.737789413681	442.755830578692	478.3313001488
2590	426.697846601605	442.798223969396	478.357802173867
2600	426.657961039105	442.840566973125	478.384445961025
2610	426.618133097712	442.882859095364	478.41123145105
2620	426.578363148691	442.925099841154	478.438158584054
2630	426.538651562671	442.96728871567	478.465227298009
2640	426.498998709906	443.009425223169	478.492437530362
2650	426.459404960357	443.05150886831	478.519789216723
2660	426.419870683508	443.093539154969	478.547282291719
2670	426.380396248297	443.135515587287	478.574916688667
2680	426.340982023321	443.177437668713	478.602692339679
2690	426.301628376763	443.219304902801	478.63060917509
2700	426.262335676337	443.261116792808	478.658667124475
2710	426.223104289177	443.302872841517	478.686866115926
2720	426.18393458224	443.344572551988	478.715206076043
2730	426.144826921811	443.386215426638	478.743686930395
2740	426.105781673846	443.427800967921	478.772308602906
2750	426.066799203753	443.469328678131	478.801071016893
2760	426.027879876539	443.510798059387	478.829974093581
2770	425.989024056685	443.552208613393	478.859017753108
2780	425.950232108326	443.593559842184	478.888201914246
2790	425.911504395015	443.634851247102	478.917526495161
2800	425.872841279848	443.676082329766	478.946991411316
2810	425.834243125541	443.717252591325	478.976596578099
2820	425.795710294153	443.75836153317	479.006341908921
2830	425.757243147362	443.799408656247	479.036227315966
2840	425.718842046427	443.840393461516	479.066252710119
2850	425.680507352058	443.88131544989	479.096418001366
2860	425.642239424436	443.922174122136	479.126723097353
2870	425.604038623237	443.96296897902	479.157167905136
2880	425.565905307693	444.003699521019	479.187752330713
2890	425.527839836583	444.044365248758	479.21847627757
2900	425.489842568053	444.084965662638	479.249339648946
2910	425.451913859809	444.125500263078	479.280342346303
2920	425.414054069141	444.165968550505	479.311484269738
2930	425.376263552569	444.206370025253	479.342765317886
2940	425.33854266636	444.246704187503	479.374185388425
2950	425.300891766066	444.286970537758	479.405744377331
2960	425.263311206902	444.327168576039	479.437442178974
2970	425.225801343426	444.367297802796	479.469278687064
2980	425.188362529738	444.407357718251	479.501253793383
2990	425.150995119269	444.447347822516	479.533367388575
3000	425.113699465111	444.487267616113	479.565619361726
3010	425.076920769947	444.526639993376	479.597069664925
3020	425.040211562391	444.565944171709	479.628654680376
3030	425.003572181396	444.605179670908	479.660374302567
3040	424.967002965433	444.644346010718	479.692228424707
3050	424.930504252431	444.683442710731	479.724216938448
3060	424.894076379862	444.722469290958	479.756339734994
3070	424.857719684596	444.761425271294	479.788596703143
3080	424.821434503179	444.800310171546	479.820987731171
3090	424.785221171371	444.839123511718	479.853512705792
3100	424.74908002469	444.877864811926	479.886171512018
3110	424.713011397848	444.916533592281	479.918964034165
3120	424.677015625286	444.955129372898	479.951890154792
3130	424.641093040811	444.993651674312	479.984949755378
3140	424.605243977628	445.032100016689	480.018142715772
3150	424.56946876855	445.070473920655	480.051468914944
3160	424.533767745766	445.108772906994	480.084928230012
3170	424.498141240917	445.146996496273	480.118520537269
3180	424.462589585095	445.185144209503	480.152245711412
3190	424.427113108939	445.223215567567	480.186103625421
3200	424.391712142463	445.261210091874	480.220094151784
3210	424.356387015125	445.299127303864	480.254217160908
3220	424.321138055883	445.336966724671	480.288472522106
3230	424.285965593126	445.374727876278	480.322860103618
3240	424.250869954554	445.412410280575	480.357379771595
3250	424.215851467517	445.450013459565	480.392031391855
3260	424.180910458688	445.487536935602	480.426814827903
3270	424.146047254224	445.524980231068	480.461729942501
3280	424.111262179553	445.562342868841	480.496776596681
3290	424.07655555966	445.599624371639	480.531954650578
3300	424.041927719022	445.636824262806	480.567263962414
3310	424.007378981452	445.673942065773	480.602704389405
3320	423.972909670136	445.710977303971	480.638275787045
3330	423.938520107807	445.747929501608	480.673978010232
3340	423.904210616412	445.784798182712	480.709810911544
3350	423.869981517502	445.821582871945	480.745774342491
3360	423.835833131975	445.858283093903	480.781868153771
3370	423.801765780114	445.894898373684	480.818092193912
3380	423.767779781587	445.931428236691	480.8544463107
3390	423.733875455504	445.967872208508	480.890930349974
3400	423.700053120344	446.004229815267	480.927544156456
3410	423.666313094038	446.040500583169	480.964287573698
3420	423.632655693734	446.076684039067	481.00116044352
3430	423.59908123629	446.112779709762	481.038162606553
3440	423.565590037604	446.148787122777	481.075293901784
3450	423.532182413177	446.184705805717	481.112554167233
3460	423.498858677797	446.220535286832	481.149943239139
3470	423.465619145755	446.256275094581	481.187460952807
3480	423.432464130448	446.291924757745	481.225107141441
3490	423.399393944893	446.327483805793	481.262881637283
3500	423.366408901481	446.362951768307	481.300784271203
3510	423.333509311827	446.398328175461	481.338814872637
3520	423.300695486947	446.433612557809	481.376973269636
3530	423.26796773734	446.468804446245	481.415259288597
3540	423.235326372699	446.503903372305	481.453672754687
3550	423.20277170214	446.53890886782	481.492213491773
3560	423.170304034203	446.573820465146	481.530881322138
3570	423.137923676674	446.608637697151	481.569676066751
3580	423.105630936792	446.643360097076	481.608597545098
3590	423.073426121025	446.677987198677	481.647645575246
3600	423.041309535273	446.712518536468	481.686819973809
3610	423.00928148477	446.74695364507	481.726120556144
3620	422.977342273998	446.781292059798	481.765547136064
3630	422.945492206897	446.815533316505	481.805099525933
3640	422.913731586691	446.849676951729	481.84477753679
3650	422.882060715955	446.88372250227	481.884580978275
3660	422.850479896564	446.917669505626	481.924509658288
3670	422.818989429732	446.951517499917	481.96456338374
3680	422.7875896159	446.985266023675	482.004741959633
3690	422.756280755028	447.018914616321	482.045045190067
3700	422.725063146233	447.052462817508	482.085472877145
3710	422.693937088055	447.085910167478	482.126024822018
3720	422.662902878302	447.119256207586	482.166700824259
3730	422.63196081402	447.152500479275	482.20750068194
3740	422.601111191647	447.185642524859	482.248424191456
3750	422.570354306989	447.218681887126	482.289471148225
3760	422.539690454971	447.251618109818	482.330641346076
3770	422.509119929997	447.284450737084	482.371934576947
3780	422.478643025643	447.317179313728	482.413350631895
3790	422.448260034838	447.34980338538	482.454889300443
3800	422.417971249873	447.382322498345	482.496550370605
3810	422.387776962238	447.414736199363	482.538333628424
3820	422.357677462663	447.447044036232	482.580238859503
3830	422.327673041322	447.479245557296	482.622265847146
3840	422.297763987492	447.511340311447	482.664414373553
3850	422.267950589885	447.543327848795	482.706684219423
3860	422.238233136439	447.57520771973	482.749075164048
3870	422.20861191433	447.606979475548	482.791586985138
3880	422.179087210001	447.63864266833	482.83421945905
3890	422.149659309335	447.670196850859	482.87697236056
3900	422.120328497171	447.70164157683	482.919845463117
3910	422.091095057955	447.732976400639	482.962838538648
3920	422.061959275104	447.764200877422	483.00595135751
3930	422.032921431536	447.795314563261	483.049183689069
3940	422.00398180923	447.826317014967	483.09253530035
3950	421.975140689576	447.857207790119	483.136005957658
3960	421.946398353082	447.88798644743	483.179595425778
3970	421.917755079731	447.918652545952	483.223303467431
3980	421.889211148466	447.949205646017	483.267129844653
3990	421.860766837654	447.979645308777	483.311074317225
4000	421.832422424896	448.009971096008	483.355136644191
4010	421.80467832194	448.039614074546	483.400107601553
4020	421.777040820309	448.069134864836	483.445193138135
4030	421.74951018227	448.098533043663	483.490392973404
4040	421.722086669273	448.127808188981	483.535706825256
4050	421.694770541844	448.1569598799	483.581134409947
4060	421.667562059709	448.185987696554	483.626675442581
4070	421.640461481588	448.21489122044	483.672329636544
4080	421.613469065516	448.243670033864	483.718096703625
4090	421.586585068622	448.272323720631	483.763976354653
4100	421.559809746967	448.300851865598	483.809968298058
4110	421.533143355953	448.329254054784	483.8560722418
4120	421.506586150075	448.357529875469	483.902287891652
4130	421.480138382776	448.385678916053	483.948614952125
4140	421.453800306923	448.413700766166	483.99505312634
4150	421.427572174223	448.441595016752	484.041602115901
4160	421.401454235586	448.469361259837	484.088261620547
4170	421.375446741079	448.496999088841	484.135031339296
4180	421.349549939816	448.524508098415	484.181910968738
4190	421.323764080044	448.551887884468	484.228900204905
4200	421.298089409143	448.579138043948	484.275998741573
4210	421.272526173515	448.606258175403	484.323206271608
4220	421.247074618822	448.63324787868	484.370522486177
4230	421.221734989618	448.660106754551	484.417947074647
4240	421.196507529703	448.686834405457	484.465479725379
4250	421.171392481922	448.71343043513	484.513120124861
4260	421.146390088229	448.739894448482	484.560867958426
4270	421.121500589663	448.766226051784	484.608722909829
4280	421.096724226294	448.792424852816	484.656684661197
4290	421.072061237425	448.818490460547	484.704752893269
4300	421.047511861283	448.844422485364	484.752927285239
4310	421.023076335278	448.870220539043	484.801207515039
4320	420.998754895873	448.89588423467	484.849593258573
4330	420.97454777863	448.921413186861	484.898084191142
4340	420.950455218095	448.946807011595	484.94667998559
4350	420.926477448004	448.972065326311	484.995380314028
4360	420.902614701216	448.997187749681	485.044184846529
4370	420.878867209415	449.022173901941	485.093093252044
4380	420.855235203628	449.047023404724	485.142105198258
4390	420.831718913752	449.071735881267	485.19122035064
4400	420.80831856892	449.096310956033	485.240438373754
4410	420.785034397173	449.120748255131	485.289758930487
4420	420.761866625668	449.145047406242	485.339181682279
4430	420.738815480641	449.169208038102	485.388706289268
4440	420.715881187463	449.193229781387	485.438332409688
4450	420.693063970431	449.217112268045	485.48805970078
4460	420.670364052865	449.240855131677	485.537887817833
4470	420.647781657354	449.264458007381	485.587816415007
4480	420.625317005305	449.287920531674	485.637845145018
4490	420.602970317285	449.311242342686	485.687973658767
4500	420.580741812886	449.33442308021	485.738201605903
4510	420.558631710788	449.357462385467	485.788528634628
4520	420.536640228701	449.380359901209	485.838954391572
4530	420.514767583238	449.403115271864	485.889478522031
4540	420.493013990321	449.425728143515	485.940100669757
4550	420.471379664622	449.448198163704	485.99082047677
4560	420.449864820126	449.470524981579	486.041637583957
4570	420.428469669556	449.492708247963	486.092551630771
4580	420.407194424936	449.514747615388	486.143562255201
4590	420.386039297116	449.536642737886	486.194669093313
4600	420.365004496162	449.558393271068	486.245871780023
4610	420.344090231013	449.579998872463	486.297169949058
4620	420.323296709683	449.601459200945	486.348563232273
4630	420.30262413927	449.622773917277	486.400051260247
4640	420.282072725806	449.643942683812	486.451633661939
4650	420.261642674355	449.664965164589	486.503310064924
4660	420.241334189105	449.68584102539	486.555080095599
4670	420.221147473142	449.706569933664	486.606943378618
4680	420.201082728567	449.727151558551	486.658899537008
4690	420.181140156567	449.747585570904	486.710948192656
4700	420.161319957266	449.767871643436	486.763088965953
4710	420.141622329942	449.78800945038	486.815321475807
4720	420.122047472697	449.807998667864	486.867645339543
4730	420.102595582731	449.827838973883	486.920060173119
4740	420.083266856212	449.847530047845	486.972565591289
4750	420.06406148839	449.86707157122	487.02516120677
4760	420.044979673444	449.886463227161	487.077846631609
4770	420.026021604547	449.905704700697	487.130621475719
4780	420.007187473988	449.924795678385	487.183485348019
4790	419.988477472842	449.943735849001	487.23643785585
4800	419.96989179135	449.962524902724	487.289478604873
4810	419.951430618741	449.98116253185	487.342607199719
4820	419.933094143112	449.999648430357	487.395823243507
4830	419.914882551707	450.017982294132	487.449126337499
4840	419.896796030597	450.036163820811	487.502516081961
4850	419.878834764931	450.054192710049	487.555992075965
4860	419.860998938928	450.072068663034	487.609553916259
4870	419.843288735603	450.08979138337	487.663201198982
4880	419.82570433708	450.10736057595	487.716933518594
4890	419.808245924461	450.124775947934	487.770750468159
4900	419.790913677753	450.142037208277	487.824651639261
4910	419.773707776013	450.159144067753	487.878636621738
4920	419.756628397166	450.176096239144	487.932705004939
4930	419.739675718358	450.192893437068	487.986856375776
4940	419.722849915404	450.209535378264	488.041090320366
4950	419.706151163252	450.226021781076	488.09540642322
4960	419.689579635855	450.242352366037	488.149804267494
4970	419.67313550602	450.258526855562	488.204283434798
4980	419.656818945583	450.274544974014	488.25884350553
4990	419.640630125332	450.290406447727	488.313484058823
5000	419.624569215036	450.306111005003	488.368204671735
5010	419.608456831624	450.321901391904	488.42139072073
5020	419.59246768112	450.33754045635	488.474656443632
5030	419.576601933596	450.353027929089	488.528001442482
5040	419.560859758212	450.368363542774	488.581425317057
5050	419.545241323115	450.38354703168	488.634927666537
5060	419.529746795426	450.398578132231	488.688508088139
5070	419.514376341417	450.413456582307	488.742166178103
5080	419.499130126257	450.428182122132	488.79590153125
5090	419.484008314252	450.442754493324	488.849713741111
5100	419.469011068746	450.457173439796	488.903602400089
5110	419.454138551952	450.47143870697	488.957567098597
5120	419.439390925328	450.485550042361	489.011607426053
5130	419.424768349241	450.499507195504	489.065722971051
5140	419.410270982996	450.513309917588	489.119913320274
5150	419.39589898515	450.52695796171	489.174178059027
5160	419.381652513076	450.540451083088	489.228516771521
5170	419.367531723167	450.553789038719	489.28292904078
5180	419.353536771059	450.566971587676	489.337414448412
5190	419.339667811057	450.579998490609	489.391972574292
5200	419.325924996779	450.5928695106	489.446602997578
5210	419.312308480719	450.605584412157	489.501305295805
5220	419.298818414448	450.618142962354	489.556079045377
5230	419.285454948405	450.63054492973	489.610923821129
5240	419.272218232207	450.642790084932	489.665839197061
5250	419.259108414449	450.654878200739	489.720824745017
5260	419.246125642609	450.666809051657	489.775880036606
5270	419.233270063295	450.678582414242	489.831004641486
5280	419.22054182214	450.690198067271	489.886198127926
5290	419.207941063581	450.701655791367	489.941460063436
5300	419.195467931285	450.712955368985	489.99679001361
5310	419.183122567847	450.724096584771	490.052187543617
5320	419.170905114788	450.735079225579	490.107652216166
5330	419.158815712663	450.745903079855	490.163183594119
5340	419.146854501035	450.756567938375	490.218781237613
5350	419.135021618514	450.767073593913	490.274444706388
5360	419.123317202649	450.777419841305	490.330173558866
5370	419.111741389961	450.787606477147	490.385967351993
5380	419.100294315913	450.79763330062	490.441825641664
5390	419.088976115192	450.807500112382	490.497747981769
5400	419.077786921145	450.817206715684	490.553733926094
5410	419.066726866385	450.826752915368	490.609783026416
5420	419.055796082349	450.836138518809	490.665894833552
5430	419.044994699471	450.845363335043	490.72206889697
5440	419.03432284728	450.854427175568	490.778304764791
5450	419.023780654145	450.863329853667	490.834601983898
5460	419.013368247488	450.872071185015	490.890960100454
5470	419.00308575373	450.880650986927	490.947378658569
5480	418.992933298224	450.889069079498	491.003857202027
5490	418.982911005387	450.897325284253	491.060395272005
5500	418.973018998367	450.905419425209	491.116992410496
5510	418.963257399609	450.913351328629	491.173648156133
5520	418.953626330368	450.921120822586	491.230362047687
5530	418.94412591084	450.928727737512	491.287133622378
5540	418.934756260285	450.93617190577	491.343962416129
5550	418.925517496893	450.943453162104	491.400847963935
5560	418.916409737736	450.950571343118	491.457789798647
5570	418.907433099046	450.957526287983	491.514787453623
5580	418.898587695859	450.964317837594	491.571840459373
5590	418.889873642187	450.970945835384	491.628948346175
5600	418.881291051094	450.977410126635	491.686110642358
5610	418.872840034573	450.983710559031	491.743326876366
5620	418.864520703576	450.989846982241	491.80059657389
5630	418.856333167968	450.995819248306	491.85791926014
5640	418.848277536635	451.001627211445	491.915294459611
5650	418.840353917375	451.007270727777	491.972721695345
5660	418.832562416952	451.012749656054	492.030200488261
5670	418.824903141212	451.018063856813	492.087730359893
5680	418.817376194714	451.023213193163	492.14531082918
5690	418.809981681206	451.028197530112	492.20294141442
5700	418.802719703198	451.033016735188	492.260621632786
5710	418.795590362389	451.03767067785	492.318351000507
5720	418.78859375907	451.04215922985	492.376129031884
5730	418.781729992888	451.046482265334	492.433955241088
5740	418.774999162188	451.050639660477	492.491829140257
5750	418.768401364286	451.054631293587	492.549750241474
5760	418.761936695454	451.058457045752	492.607718054823
5770	418.75560525102	451.062116799581	492.6657320887
5780	418.749407125187	451.065610440386	492.723791852513
5790	418.743342411002	451.068937855752	492.781896852506
5800	418.737411200599	451.072098935251	492.84004659431
5810	418.731613584995	451.07509357091	492.898240583245
5820	418.72594965414	451.077921656742	492.956478322585
5830	418.720419496952	451.080583089528	493.014759315388
5840	418.715023201238	451.083077767683	493.073083062496
5850	418.709760853817	451.085405592563	493.13144906508
5860	418.70463254044	451.087566467122	493.189856821627
5870	418.699638345642	451.089560297077	493.248305831085
5880	418.694778353193	451.09138699022	493.306795590211
5890	418.69005264545	451.09304645668	493.365325595593
5900	418.685461303914	451.094538608887	493.423895341761
5910	418.68100440906	451.095863361399	493.482504322834
5920	418.67668204015	451.097020631303	493.541152032068
5930	418.672494275451	451.098010337863	493.599837961779
5940	418.668441192075	451.098832402587	493.65856160184
5950	418.664522866292	451.09948674937	493.717322442076
5960	418.660739372986	451.099973304354	493.776119972762
5970	418.65709078623	451.100291996004	493.834953679679
5980	418.653577178865	451.100442755105	493.893823050641
5990	418.650198622785	451.100425514719	493.952727571797
6000	418.646955188665	451.10024021024	494.0116667274
6010	418.644721132509	451.098935924427	494.069658952084
6020	418.642620675986	451.097465984375	494.12767781191
6030	418.6406538635	451.09583036652	494.185722793048
6040	418.638820738321	451.094029049331	494.243793379778
6050	418.63712134285	451.0920620136	494.301889056882
6060	418.635555718272	451.08992924249	494.360009308142
6070	418.63412390478	451.087630721239	494.41815361646
6080	418.632825941442	451.085166437482	494.476321462022
6090	418.631661866416	451.082536381126	494.534512328415
6100	418.630631716681	451.079740544268	494.592725693168
6110	418.629735528253	451.076778921239	494.650961037675
6120	418.628973335955	451.073651508719	494.709217840714
6130	418.628345173685	451.070358305614	494.767495578326
6140	418.627851074254	451.066899313094	494.825793729339
6150	418.627491069428	451.063274534613	494.884111769654
6160	418.627265189751	451.059483975798	494.942449174431
6170	418.627173465051	451.05552764465	495.000805418457
6180	418.627215923746	451.051405551368	495.059179977082
6190	418.627392593414	451.047117708588	495.117572321788
6200	418.627703500481	451.042664130867	495.17598192594
6210	418.628148670276	451.038044835343	495.234408262368
6220	418.628728127243	451.03325984126	495.292850799939
6230	418.629441894632	451.028309170217	495.351309012721
6240	418.630289994526	451.023192846016	495.409782365756
6250	418.631272448149	451.017910894757	495.468270329532
6260	418.632389275683	451.012463344756	495.526772376282
6270	418.633640495965	451.006850226623	495.585287967222
6280	418.635026127096	451.001071573355	495.643816573428
6290	418.63654618595	450.995127419934	495.702357657809
6300	418.638200688243	450.989017803872	495.760910693419
6310	418.639989648939	450.98274276484	495.819475138195
6320	418.641913081578	450.976302344754	495.878050281511
6330	418.643970998876	450.969696587835	495.936636105783
6340	418.646163412458	450.962925540515	495.99523156812
6350	418.648490332734	450.955989251551	496.053836285312
6360	418.650951769213	450.948887771867	496.112449729825
6370	418.653547730231	450.941621154812	496.171071360043
6380	418.656278223173	450.934189455791	496.229700637744
6390	418.659143254238	450.926592732621	496.288337021483
6400	418.662142828629	450.918831045296	496.346979967586
6410	418.665276950482	450.910904456126	496.405628938376
6420	418.668545622818	450.902813029611	496.464283390724
6430	418.671948847592	450.894556832533	496.522942779654
6440	418.675486625828	450.886135933907	496.581606564216
6450	418.679158957305	450.877550405052	496.640274199179
6460	418.682965840701	450.868800319501	496.69894514099
6470	418.686907273897	450.85988575303	496.757618844128
6480	418.690983253471	450.850806783662	496.816294762596
6490	418.69519377496	450.841563491713	496.874972351043
6500	418.69953883299	450.832155959638	496.933651061569
6510	418.704018420857	450.822584272208	496.992330347888
6520	418.708632530958	450.812848516493	497.051009660536
6530	418.713381154651	450.802948781669	497.109688453748
6540	418.718264282152	450.79288515926	497.16836617641
6550	418.723281902639	450.782657742914	497.22704228017
6560	418.728434004138	450.772266628662	497.285716214721
6570	418.733720573675	450.761711914565	497.344387429201
6580	418.739141597208	450.750993701169	497.403055373468
6590	418.744697059619	450.740112091038	497.461719496018
6600	418.750386944838	450.729067188969	497.520379245295
6610	418.756211235355	450.717859102162	497.579034067853
6620	418.762169913013	450.706487939812	497.63768341113
